# Title: Precious Metals in SDSS Quasar Spectra I: Tracking the Evolution 
#        of Strong, 1.5 < z < 4.5 C IV Absorbers with Thousands of Systems  
# Authors: Cooksey K.L., Kao M.M., Simcoe R.A., O'Meara J.M., Prochaska J.X. 
# Table: C IV System Summary
# ================================================================================
# Byte-by-byte Description of file: apj453982t3_mrt.txt
# --------------------------------------------------------------------------------
#   Bytes Format Units    Label   Explanations
# --------------------------------------------------------------------------------
#   1-  1 I1     ---      Code    System code (1)
#   3- 16 A14    ---      QSO     Adopted QSO identifier (2)
#  18- 23 F6.4   ---      zQSO    QSO redshift (3) 
#  25- 31 F7.5   ---      zCIV    C IV 1548 line redshift
#  33- 37 F5.3   0.1nm    W1548   Rest equivalent width of 1548 line 
#  39- 43 F5.3   0.1nm  e_W1548   Uncertainty in W1548
#  45- 49 F5.3   0.1nm    W1550    Rest equivalent width of 1550 line
#  51- 55 F5.3   0.1nm  e_W1550   Uncertainty in W1550
#  57- 61 F5.3   ---      CW1548  Completeness fraction (4)
#  63- 67 F5.3   ---    e_CW1548  Uncertainty in CW1548
#      69 A1     ---    f_logCIV  Flag on logCIV (5)
#  71- 75 F5.2   [cm-2]   logCIV  ? Log C IV column density (6)
#  77- 80 F4.2   [cm-2] e_logCIV  Uncertainty in logCIV
#  82- 83 I2     ---      fN      Binary column density flag (7)
# --------------------------------------------------------------------------------
# Note (1): 
#    1 = Intervening ({delta} v_#1_ QSO {<} -5000 km/s), not in Visual BAL QSO
#        Sightlines.
#    2 = Intrinsic ({delta} v_#1_ QSO {>=} -5000 km/s).
#    3 = In Visual BAL QSO Sightlines.
# Note (2): From the spectroscopic modified Julian date, plate, and fiber number.
# Note (3): From the DR7 QSO catalog (Schneider et al. 2010).
# Note (4): For the doublet from the whole survey average.
# Note (5): 
#    > = Upper limit;
#    < = Lower limit;
#    ? = Lower limit (due to rest equivalent width ratio) and upper limit
#        (due to low-S/N measurement).
# Note (6): This is the combined value from the AODM measurements in both lines.
#          A blank indicates a "-NaN" value.
# Note (7): 
#    1 = good to analyze;
#    2 = lower limit;
#    4 = upper limit;
#    8 = un-weighted average;
#   16 = default to line value with greater significance. 
# --------------------------------------------------------------------------------
1 52295-0826-428 3.1473 2.74604 1.751 0.249 1.557 0.262 0.927 0.027 > 14.82 0.11  3
1 53321-1927-336 1.7077 1.54220 1.558 0.157 0.989 0.145 0.906 0.009 > 14.83 0.14  3
1 53321-1927-336 1.7077 1.56344 1.404 0.144 0.803 0.144 0.897 0.001   14.69 0.06  1
1 52207-0547-444 1.7130 1.49634 2.267 0.270 3.136 0.278 0.878 0.027 > 15.06 0.10  3
1 52207-0547-444 1.7130 1.50266 1.861 0.217 0.736 0.233 0.921 0.006   14.72 0.14  1
1 51885-0440-007 2.0019 1.91186 0.331 0.060 0.759 0.065 0.222 0.074 > 14.13 0.06  3
1 52962-1296-215 2.3268 2.10997 0.628 0.115 0.322 0.093 0.621 0.129   14.32 0.09  1
1 52962-1296-215 2.3268 2.26230 0.655 0.082 0.382 0.076 0.646 0.078   14.25 0.06  1
1 51868-0441-508 2.0347 1.67607 0.917 0.248 1.169 0.270 0.817 0.159 ? 14.77 0.18  7
1 54097-2674-449 2.4210 1.94193 0.975 0.065 0.517 0.066 0.838 0.024   14.48 0.03  1
1 53321-1927-325 2.3012 1.87749 0.513 0.123 0.830 0.131 0.493 0.185 > 14.32 0.09  3
1 54055-2571-071 3.2147 2.69178 1.099 0.087 0.619 0.091 0.866 0.018   14.56 0.04  1
1 52264-0760-508 1.7966 1.71705 0.332 0.045 0.194 0.041 0.223 0.056   13.94 0.07  1
1 52619-0931-175 2.0298 1.70202 0.548 0.056 0.334 0.042 0.543 0.080 > 14.15 0.05  3
1 52619-0931-375 2.4124 2.33890 0.829 0.098 0.696 0.102 0.776 0.065 > 14.43 0.05  3
1 52619-0931-480 2.5739 2.09634 0.987 0.134 0.842 0.138 0.841 0.051 > 14.54 0.07  3
1 53713-2272-378 1.9543 1.54681 2.186 0.191 1.566 0.187 0.881 0.025 > 15.11 0.11  3
1 51986-0548-294 3.3503 2.92423 1.401 0.047 1.371 0.051 0.897 0.002 > 14.78 0.02  3
1 52295-0826-045 3.4921 2.91281 0.878 0.128 0.659 0.120 0.800 0.074 > 14.47 0.06  3
1 52295-0826-045 3.4921 2.95403 0.903 0.103 0.844 0.091 0.811 0.053 > 14.52 0.04  3
1 54055-2571-121 2.1731 1.68482 1.037 0.166 0.839 0.185 0.856 0.058 > 14.58 0.09  3
1 54055-2571-121 2.1731 2.10476 0.582 0.097 0.378 0.092 0.577 0.123 > 14.24 0.07  3
1 52325-0862-128 2.4290 2.20173 0.811 0.113 0.900 0.135 0.764 0.082 > 14.49 0.06  3
1 52207-0547-109 2.4053 1.94783 0.254 0.041 0.204 0.050 0.128 0.036 > 13.69 0.14  3
1 53713-2272-439 3.8135 3.38748 0.674 0.128 0.836 0.145 0.662 0.123 > 14.29 0.09  3
1 52619-0931-483 2.5627 2.05076 0.361 0.074 0.727 0.070 0.263 0.094 > 14.13 0.07  3
1 52619-0931-483 2.5627 2.05542 0.725 0.070 0.323 0.063 0.705 0.059   14.33 0.05  1
1 52207-0547-520 1.8518 1.59516 1.158 0.169 0.851 0.161 0.875 0.033 > 14.61 0.07  3
1 52207-0547-058 2.4963 2.10616 0.676 0.121 0.527 0.133 0.664 0.114 > 14.35 0.08  3
1 54096-2422-213 1.7856 1.69151 1.411 0.194 0.983 0.195 0.896 0.007 > 14.69 0.07  3
1 53083-1757-529 2.5188 1.97938 0.303 0.056 0.220 0.058 0.189 0.068 > 13.93 0.08  3
1 53083-1757-529 2.5188 2.19907 0.802 0.051 0.848 0.061 0.759 0.032 > 14.50 0.03  3
1 51868-0441-079 2.0566 1.87763 1.498 0.095 1.318 0.093 0.899 0.003 > 14.81 0.03  3
1 52619-0931-491 2.6255 2.44453 0.232 0.028 0.134 0.032 0.109 0.023   13.72 0.07  1
1 52619-0931-491 2.6255 2.51521 0.139 0.025 0.163 0.029 0.037 0.008 > 13.60 0.08  3
1 52619-0931-491 2.6255 2.53493 0.399 0.023 0.233 0.022 0.323 0.036 > 14.05 0.03  3
1 53083-1154-315 2.4007 2.00279 0.390 0.109 0.456 0.109 0.308 0.146 > 14.05 0.12  3
1 53083-1757-065 2.0229 1.65754 0.460 0.058 0.248 0.062 0.417 0.090   14.04 0.10  1
1 52962-1585-531 1.9061 1.68663 0.306 0.051 0.147 0.047 0.192 0.063   13.86 0.10  1
1 54096-2422-140 3.1128 2.78473 0.639 0.112 0.847 0.131 0.632 0.118 > 14.33 0.08  3
1 52207-0547-568 2.1150 1.86861 0.489 0.104 0.385 0.081 0.458 0.159 > 14.06 0.13  3
1 53297-1781-587 2.0147 1.68504 1.199 0.148 1.307 0.158 0.885 0.025 > 14.67 0.06  3
1 52207-0547-505 2.4194 2.15336 0.337 0.123 0.379 0.112 0.229 0.137 ? 14.03 0.16  7
1 51882-0442-193 2.1326 1.85174 0.155 0.040 0.137 0.042 0.044 0.015 ? 13.51 0.17  7
1 52325-0862-370 2.2780 1.96141 0.304 0.036 0.231 0.036 0.189 0.044 > 13.94 0.05  3
1 52325-0862-370 2.2780 2.15746 0.185 0.040 0.112 0.031 0.069 0.031   13.63 0.12  1
1 53713-2272-459 2.4593 2.19102 0.244 0.044 0.168 0.042 0.118 0.037 > 13.77 0.10  3
1 52615-0894-358 3.0283 2.50716 0.706 0.075 0.339 0.069 0.689 0.065   14.31 0.05  1
1 51882-0442-408 1.9557 1.85130 0.921 0.141 0.781 0.130 0.818 0.073 > 14.50 0.08  3
1 52619-0931-533 2.3628 1.87077 0.395 0.088 0.381 0.088 0.317 0.124 ? 13.77 0.23  7
1 52619-0931-533 2.3628 1.98614 0.612 0.097 0.611 0.094 0.606 0.109 > 14.33 0.05  3
1 52619-0931-533 2.3628 2.27171 0.728 0.088 0.531 0.097 0.708 0.075 > 14.36 0.06  3
1 53083-1154-261 2.2081 1.85377 1.017 0.136 0.633 0.136 0.850 0.048   14.50 0.08  1
1 53321-1927-479 2.9436 2.84621 0.548 0.090 0.587 0.110 0.543 0.129 > 14.27 0.07  3
1 51882-0442-098 1.8634 1.70888 1.091 0.169 0.897 0.209 0.865 0.046 > 14.79 0.07 11
1 53386-1872-036 2.0727 1.76624 0.687 0.156 0.685 0.122 0.673 0.155 > 14.39 0.09  3
1 54149-2423-174 3.2269 2.61038 0.962 0.097 0.786 0.093 0.834 0.039 > 14.59 0.04  3
1 51873-0443-345 1.7786 1.68865 0.666 0.140 0.687 0.151 0.655 0.145 > 14.28 0.12  3
1 53726-2271-153 2.7127 2.21749 1.117 0.140 0.800 0.125 0.869 0.031 > 14.56 0.06  3
1 53726-2271-153 2.7127 2.65049 0.479 0.063 0.333 0.067 0.444 0.095 > 14.08 0.08  3
1 52325-0862-006 3.3197 2.96616 0.995 0.214 1.201 0.212 0.844 0.098 > 14.50 0.12  3
1 54096-2422-506 2.4831 2.04208 0.536 0.117 0.567 0.155 0.526 0.172 > 14.29 0.10  3
1 52962-1585-033 1.9357 1.55773 0.702 0.092 0.523 0.125 0.686 0.082 > 14.34 0.08  3
1 53317-1926-552 3.0560 2.84154 2.241 0.235 1.661 0.223 0.880 0.025 ? 15.12 0.22  7
1 52207-0547-542 1.7783 1.50543 0.734 0.117 0.478 0.096 0.713 0.103 > 14.34 0.08  3
1 52932-1267-216 1.8557 1.75033 0.722 0.077 0.406 0.072 0.702 0.065   14.33 0.05  1
1 51986-0548-397 2.1138 1.91684 0.502 0.077 0.440 0.096 0.478 0.114 > 14.06 0.12  3
1 53317-1926-008 2.8544 2.66930 0.671 0.119 0.410 0.122 0.660 0.112   14.28 0.09  1
1 53317-1926-530 1.7541 1.69844 0.612 0.086 0.451 0.091 0.606 0.094 > 14.28 0.07  3
1 53317-1926-066 2.1739 1.74408 1.164 0.119 0.344 0.106 0.877 0.018   14.58 0.07  1
1 52325-0862-455 4.2478 3.84983 0.203 0.047 0.261 0.084 0.085 0.040 ? 13.69 0.15  7
1 54096-2422-554 1.9105 1.55501 0.910 0.161 0.823 0.144 0.814 0.088 > 14.49 0.08  3
1 53386-1783-256 2.1391 1.89957 1.838 0.084 1.809 0.107 0.923 0.004 > 15.01 0.03  3
1 52264-0760-637 2.8802 2.78533 0.813 0.173 0.555 0.160 0.766 0.133 > 14.40 0.14  3
1 54149-2423-055 2.1656 1.69468 0.643 0.149 0.835 0.141 0.635 0.170 > 14.35 0.08  3
1 54149-2423-055 2.1656 1.92229 0.512 0.108 0.568 0.122 0.492 0.161 > 14.18 0.09  3
1 53359-2083-260 1.7792 1.50523 1.521 0.209 0.970 0.247 0.901 0.004   14.75 0.14  1
1 52615-0894-198 2.2592 2.08938 0.635 0.093 0.312 0.082 0.627 0.094   14.28 0.08  1
1 52264-0760-608 2.2264 1.79331 0.696 0.112 0.503 0.095 0.681 0.102 > 14.36 0.06  3
1 51986-0548-195 2.5443 2.29634 0.939 0.103 0.909 0.110 0.826 0.046 > 14.58 0.05  3
1 53084-1758-202 2.8445 2.34847 0.475 0.102 0.576 0.112 0.438 0.157 > 14.15 0.10  3
1 53317-1926-606 2.5677 2.09772 0.522 0.065 0.574 0.081 0.506 0.093 > 14.22 0.05  3
1 53317-1926-606 2.5677 2.16175 0.438 0.059 0.637 0.088 0.384 0.092 > 14.16 0.06  3
1 53317-1926-606 2.5677 2.30309 0.808 0.065 0.592 0.070 0.762 0.042 > 14.45 0.03  3
1 53317-1926-606 2.5677 2.44649 0.712 0.071 0.322 0.082 0.694 0.060   14.32 0.05  1
1 53386-1783-383 2.4122 2.05824 1.304 0.207 1.251 0.182 0.898 0.032 > 14.74 0.07  3
1 51882-0442-444 1.7962 1.73401 2.089 0.079 1.842 0.059 0.892 0.012 > 15.00 0.03  3
1 53084-1758-220 2.5009 2.02994 0.489 0.068 0.270 0.060 0.458 0.102   14.12 0.08  1
1 53084-1758-220 2.5009 2.14793 0.304 0.061 0.273 0.052 0.189 0.072 > 13.96 0.07  3
1 51883-0444-354 1.9715 1.87489 0.641 0.080 0.601 0.082 0.634 0.077 > 14.33 0.06  3
1 53738-2330-315 2.3390 1.92445 0.408 0.081 0.361 0.076 0.336 0.119 > 14.04 0.09  3
1 53738-2330-344 1.8535 1.71452 0.799 0.115 0.787 0.113 0.757 0.086 > 14.44 0.07  3
1 53738-2330-344 1.8535 1.77473 0.423 0.090 0.421 0.098 0.360 0.136 > 14.05 0.13  3
1 53726-2271-566 1.7308 1.46850 0.278 0.063 0.325 0.067 0.157 0.063 > 13.96 0.09  3
1 52962-1296-446 2.5228 2.09737 1.325 0.138 0.997 0.130 0.898 0.016 > 14.75 0.05  3
1 54149-2423-569 1.9739 1.66518 0.785 0.043 0.526 0.046 0.748 0.029 > 14.39 0.03  3
1 54149-2423-569 1.9739 1.74084 0.224 0.048 0.162 0.048 0.102 0.040 > 13.68 0.13  3
1 54149-2423-569 1.9739 1.87486 0.245 0.029 0.166 0.036 0.119 0.024 > 13.76 0.08  3
1 52619-0931-615 2.4315 1.92685 0.553 0.062 0.869 0.076 0.549 0.087 > 14.36 0.04  3
1 52619-0931-615 2.4315 2.10881 0.357 0.055 0.432 0.066 0.257 0.070 > 14.05 0.06  3
1 52619-0931-615 2.4315 2.24875 0.333 0.068 0.320 0.064 0.225 0.083 > 13.86 0.13  3
1 52619-0931-615 2.4315 2.31772 0.401 0.066 0.255 0.076 0.326 0.099   14.01 0.09  1
1 52642-1185-088 2.0386 1.72216 0.835 0.064 0.674 0.081 0.779 0.040 > 14.44 0.03  3
1 54096-2422-007 3.3633 2.78441 0.542 0.084 0.520 0.099 0.534 0.121 > 14.25 0.07  3
1 54096-2422-007 3.3633 3.20228 1.081 0.071 0.600 0.069 0.864 0.016   14.52 0.03  1
1 54149-2423-052 3.1900 2.65095 0.878 0.146 0.580 0.148 0.800 0.089 > 14.48 0.08  3
1 53386-1783-367 3.4521 2.79869 0.629 0.130 0.913 0.248 0.622 0.150 ? 14.19 0.18  7
1 51882-0442-527 2.0501 1.82285 0.936 0.094 0.606 0.092 0.824 0.041 > 14.53 0.06  3
1 51882-0442-527 2.0501 1.82776 0.605 0.092 0.541 0.102 0.598 0.106 > 14.29 0.07  3
1 51882-0442-527 2.0501 1.85141 1.011 0.105 0.759 0.129 0.848 0.036 > 14.55 0.05  3
1 52932-1267-051 2.5719 2.04581 0.495 0.086 1.091 0.107 0.468 0.129 > 14.32 0.07  3
1 53083-1154-172 2.5129 2.33170 1.122 0.132 0.953 0.137 0.870 0.027 > 14.59 0.05  3
1 51986-0548-490 1.8040 1.67390 0.892 0.095 0.586 0.110 0.806 0.051 > 14.47 0.05  3
1 51882-0442-550 3.5118 3.27612 0.325 0.044 0.197 0.037 0.215 0.054   13.90 0.08  1
1 51882-0442-550 3.5118 3.38737 0.321 0.037 0.135 0.033 0.210 0.045   13.86 0.07  1
1 52295-0826-589 3.8460 3.17670 0.675 0.075 0.328 0.066 0.663 0.070   14.30 0.07  1
1 52295-0826-589 3.8460 3.20608 0.907 0.082 0.687 0.086 0.812 0.039 > 14.45 0.04  3
1 52325-0862-543 2.9355 2.86912 1.112 0.107 1.043 0.108 0.868 0.022 > 14.62 0.04  3
1 51873-0443-165 1.7961 1.50890 0.561 0.061 0.373 0.064 0.557 0.083 > 14.21 0.05  3
1 53083-1154-451 2.3038 1.86617 0.499 0.108 0.616 0.104 0.473 0.163 > 14.27 0.08  3
1 53083-1154-451 2.3038 2.18939 0.337 0.092 0.457 0.106 0.230 0.110 > 14.32 0.13  3
1 53321-1927-574 3.5198 3.32409 0.930 0.147 0.912 0.170 0.822 0.075 > 14.59 0.09  3
1 52642-1185-402 1.9872 1.63021 0.586 0.133 0.535 0.114 0.581 0.173 > 14.32 0.10  3
1 53084-1758-237 1.9185 1.82327 0.530 0.078 0.462 0.081 0.518 0.112 > 14.21 0.06  3
1 51986-0548-167 3.8245 3.41827 0.425 0.070 0.228 0.059 0.363 0.110   14.05 0.07  1
1 51986-0548-167 3.8245 3.53480 0.649 0.044 0.716 0.063 0.641 0.043 > 14.42 0.03  3
1 51873-0443-433 2.1821 1.82153 1.205 0.042 0.725 0.046 0.886 0.010 > 14.58 0.02  3
1 51873-0443-433 2.1821 1.97931 0.531 0.039 0.357 0.037 0.519 0.055 > 14.20 0.03  3
1 51873-0443-433 2.1821 2.03526 0.178 0.040 0.149 0.033 0.063 0.027 > 13.67 0.09  3
1 54452-1874-381 1.9516 1.84011 0.388 0.106 0.425 0.117 0.305 0.143 ? 13.93 0.18  7
1 54452-1874-381 1.9516 1.86926 0.559 0.105 0.481 0.088 0.555 0.147 > 14.26 0.07  3
1 52945-1586-179 2.1915 1.72085 0.228 0.055 0.234 0.065 0.105 0.046 ? 13.72 0.16  7
1 52945-1586-179 2.1915 1.74946 0.686 0.081 0.442 0.067 0.672 0.073 > 14.29 0.05  3
1 53713-2272-633 3.5048 3.23333 0.524 0.062 0.408 0.057 0.509 0.088 > 14.20 0.05  3
1 51873-0443-456 1.8327 1.71850 0.893 0.109 0.686 0.110 0.806 0.059 > 14.46 0.06  3
1 52932-1267-142 2.2379 1.94553 0.564 0.096 0.595 0.107 0.560 0.130 > 14.29 0.08  3
1 51882-0442-528 2.8500 2.77359 0.134 0.025 0.161 0.021 0.035 0.008 ? 13.12 0.30  7
1 53726-2274-202 2.3123 1.82756 0.298 0.059 0.240 0.048 0.181 0.067 > 13.89 0.10  3
1 53726-2274-202 2.3123 1.88566 0.673 0.060 0.526 0.058 0.661 0.055 > 14.34 0.04  3
1 53726-2274-409 2.1876 1.97383 0.169 0.029 0.157 0.036 0.056 0.019 > 13.64 0.09  3
1 53726-2274-409 2.1876 2.03249 0.186 0.028 0.143 0.030 0.070 0.023 > 13.57 0.13  3
1 52962-1296-569 3.1388 2.54976 0.313 0.058 0.294 0.059 0.200 0.071 > 13.81 0.14  3
1 52962-1296-569 3.1388 2.92769 0.610 0.058 0.395 0.050 0.604 0.056 > 14.26 0.05  3
1 53359-2083-487 1.7622 1.66324 1.264 0.164 1.157 0.190 0.897 0.031 > 14.68 0.06  3
1 53327-1928-236 1.8628 1.75561 0.691 0.122 0.700 0.120 0.676 0.113 > 14.42 0.06  3
1 54096-2422-039 2.1789 1.85210 0.544 0.101 0.581 0.113 0.537 0.146 > 14.29 0.07  3
1 52312-0827-195 1.8697 1.80792 1.609 0.230 0.954 0.215 0.918 0.021   14.77 0.10  1
1 54448-2424-227 2.2815 2.10924 0.657 0.085 0.693 0.103 0.648 0.081 > 14.40 0.06  3
1 54448-2424-227 2.2815 2.18120 0.720 0.072 0.610 0.083 0.701 0.061 > 14.42 0.05  3
1 54523-2549-479 2.8295 2.64995 0.649 0.120 0.504 0.132 0.642 0.126 > 14.32 0.08  3
1 51882-0442-542 1.8297 1.72055 0.623 0.148 0.763 0.143 0.616 0.178 > 14.36 0.09  3
1 54149-2423-636 2.2599 1.87316 0.790 0.109 0.749 0.121 0.751 0.083 > 14.42 0.06  3
1 52642-1185-044 2.0225 1.94832 2.237 0.112 4.302 0.113 0.880 0.006 > 14.97 0.03  3
1 54437-1873-553 2.6576 2.33842 0.423 0.046 0.273 0.052 0.360 0.073 > 14.10 0.05  3
1 54437-1873-553 2.6576 2.35963 0.830 0.049 0.390 0.047 0.776 0.030   14.39 0.03  1
1 54437-1873-553 2.6576 2.56034 0.280 0.068 0.416 0.066 0.160 0.068 > 14.33 0.08  3
1 52962-1296-034 2.1958 1.90666 0.268 0.057 0.388 0.054 0.145 0.054 > 13.99 0.06  3
1 52962-1296-034 2.1958 1.91219 0.294 0.046 0.243 0.048 0.178 0.056 > 13.93 0.06  3
1 54139-2425-268 1.8147 1.60930 1.317 0.042 1.016 0.047 0.898 0.001 > 14.69 0.02  3
1 54139-2425-272 2.0469 1.60668 2.021 0.150 1.978 0.146 0.902 0.017 > 15.19 0.06  3
1 54139-2425-272 2.0469 1.72678 0.693 0.088 0.747 0.095 0.679 0.079 > 14.40 0.05  3
1 54139-2425-272 2.0469 1.95038 0.978 0.081 0.673 0.088 0.839 0.030 > 14.51 0.04  3
1 52266-0761-519 2.0188 1.88947 0.427 0.070 0.432 0.074 0.367 0.110 > 14.11 0.08  3
1 52642-1185-575 2.2831 2.08318 0.366 0.041 0.220 0.047 0.270 0.056   13.90 0.08  1
1 53083-1154-565 2.9311 2.52717 0.569 0.085 0.590 0.071 0.564 0.113 > 14.35 0.05  3
1 53083-1154-565 2.9311 2.85996 0.505 0.076 0.332 0.062 0.481 0.112 > 14.13 0.07  3
1 52620-0932-165 2.2389 1.94641 0.750 0.101 0.567 0.108 0.726 0.085 > 14.40 0.06  3
1 52620-0932-165 2.2389 2.04014 1.013 0.080 0.889 0.105 0.849 0.026 > 14.69 0.06  3
1 52620-0932-165 2.2389 2.12173 1.390 0.129 0.882 0.123 0.897 0.001 > 14.66 0.04  3
1 51883-0444-436 2.1426 1.76788 0.730 0.076 0.538 0.066 0.710 0.064 > 14.41 0.04  3
1 53709-2273-139 2.2346 1.74448 0.625 0.121 0.672 0.134 0.618 0.139 > 14.28 0.09  3
1 53709-2273-139 2.2346 2.11209 0.470 0.105 0.453 0.113 0.432 0.161 > 14.05 0.13  3
1 52615-0894-492 1.7441 1.60028 0.585 0.118 0.364 0.088 0.580 0.152   14.18 0.12  1
1 53327-1928-208 1.9552 1.83807 0.779 0.075 0.736 0.080 0.744 0.057 > 14.44 0.04  3
1 52945-1586-470 1.7133 1.53515 0.956 0.160 0.827 0.214 0.832 0.077 > 14.58 0.10  3
1 53726-2274-515 2.0784 1.61157 1.245 0.131 1.369 0.140 0.896 0.028 > 14.67 0.07  3
1 53726-2274-515 2.0784 1.76767 0.729 0.100 0.626 0.090 0.709 0.086 > 14.34 0.06  3
1 53726-2274-515 2.0784 1.80103 0.568 0.094 0.388 0.085 0.563 0.126 > 14.20 0.08  3
1 54056-2572-352 2.1133 1.78654 0.346 0.047 0.201 0.046 0.241 0.057   13.97 0.07  1
1 54448-2424-412 2.4037 2.21823 0.322 0.096 0.615 0.120 0.211 0.108 > 14.43 0.14  3
1 54056-2572-189 2.2714 2.04286 1.118 0.053 0.745 0.050 0.869 0.007 > 14.62 0.02  3
1 54056-2572-189 2.2714 2.13822 0.996 0.057 0.928 0.062 0.844 0.018 > 14.58 0.02  3
1 52266-0761-558 3.1687 2.54958 0.703 0.043 0.771 0.052 0.687 0.036 > 14.42 0.02  3
1 52266-0761-558 3.1687 2.59336 0.323 0.044 0.832 0.202 0.212 0.054 > 13.92 0.08  3
1 54448-2424-457 2.7516 2.20444 0.311 0.043 0.167 0.039 0.198 0.052   13.87 0.07  1
1 54448-2424-457 2.7516 2.28851 0.780 0.041 0.709 0.040 0.745 0.028 > 14.50 0.02  3
1 52932-1267-535 2.6341 2.12530 0.387 0.080 0.314 0.073 0.304 0.111 > 14.01 0.12  3
1 52932-1267-535 2.6341 2.27367 0.888 0.069 0.673 0.077 0.805 0.035 > 14.57 0.04  3
1 53349-1929-273 1.8513 1.59384 0.438 0.090 0.461 0.111 0.383 0.140 > 14.39 0.12  3
1 54448-2424-443 1.7240 1.52187 1.290 0.161 1.242 0.182 0.898 0.027 > 14.71 0.07  3
1 51986-0548-027 3.6767 3.20425 1.153 0.069 0.582 0.055 0.874 0.010   14.56 0.03  1
1 52620-0932-156 2.3380 1.88726 0.761 0.089 0.683 0.100 0.733 0.072 > 14.39 0.06  3
1 53709-2275-337 2.1741 2.06420 0.454 0.100 0.433 0.093 0.408 0.156 > 14.16 0.08  3
1 53084-1758-157 2.1955 1.95319 0.805 0.056 0.508 0.058 0.760 0.035 > 14.37 0.03  3
1 53084-1758-157 2.1955 2.00384 0.424 0.059 0.300 0.055 0.362 0.092 > 14.04 0.07  3
1 53084-1758-157 2.1955 2.11842 0.312 0.051 0.253 0.049 0.199 0.062 > 13.97 0.06  3
1 53383-1782-600 1.9556 1.69701 0.570 0.073 0.406 0.061 0.566 0.096 > 14.24 0.05  3
1 53383-1782-600 1.9556 1.76446 1.279 0.067 0.912 0.072 0.898 0.009 > 14.71 0.03  3
1 52963-1297-272 1.9721 1.72801 1.219 0.163 1.443 0.208 0.890 0.029 > 15.03 0.09  3
1 51981-0549-438 1.7328 1.48510 0.793 0.107 0.460 0.111 0.753 0.080   14.40 0.07  1
1 51981-0549-438 1.7328 1.54816 1.038 0.119 0.804 0.115 0.856 0.039 > 14.55 0.05  3
1 51981-0549-438 1.7328 1.59907 0.694 0.100 0.629 0.096 0.679 0.091 > 14.37 0.05  3
1 52620-0932-501 2.2375 1.95244 0.641 0.092 0.447 0.091 0.634 0.089 > 14.26 0.07  3
1 53083-1154-009 2.1734 1.91537 0.628 0.085 0.543 0.086 0.621 0.085 > 14.33 0.06  3
1 51883-0444-368 1.8223 1.66053 1.340 0.202 1.039 0.207 0.898 0.027 > 14.78 0.14  3
1 52620-0932-445 2.3085 2.16985 0.574 0.071 0.534 0.086 0.569 0.091 > 14.27 0.05  3
1 52620-0932-445 2.3085 2.24047 0.756 0.080 0.523 0.062 0.730 0.066 > 14.42 0.04  3
1 54523-2549-124 2.6272 2.46409 0.387 0.081 0.293 0.082 0.304 0.113 > 13.94 0.14  3
1 53383-1782-636 2.3124 2.23330 0.311 0.059 0.196 0.056 0.198 0.072   13.75 0.14  1
1 52945-1586-039 2.1090 1.64514 0.304 0.090 0.438 0.094 0.190 0.096 > 14.34 0.13  3
1 52945-1586-039 2.1090 1.85628 0.661 0.101 0.385 0.086 0.652 0.096   14.27 0.08  1
1 52945-1586-039 2.1090 1.90725 0.582 0.089 0.400 0.081 0.576 0.112 > 14.18 0.09  3
1 52266-0761-037 2.2117 1.75715 0.547 0.082 0.291 0.081 0.541 0.117   14.13 0.09  1
1 52266-0761-037 2.2117 1.84188 0.968 0.092 0.824 0.094 0.836 0.036 > 14.56 0.04  3
1 52620-0932-530 1.8518 1.58818 0.441 0.059 0.481 0.071 0.389 0.093 > 14.15 0.06  3
1 54438-2828-201 2.5409 2.11436 0.770 0.120 1.197 0.132 0.739 0.096 > 14.47 0.05  3
1 54438-2828-201 2.5409 2.11990 0.968 0.107 0.533 0.107 0.836 0.043   14.48 0.05  1
1 54438-2828-201 2.5409 2.22836 0.727 0.103 0.382 0.086 0.707 0.090   14.41 0.08  1
1 54448-2424-166 2.2525 2.10742 1.013 0.229 0.596 0.171 0.849 0.101   14.54 0.14  1
1 52963-1297-330 1.7773 1.71720 0.478 0.071 0.382 0.064 0.443 0.108 > 14.14 0.06  3
1 51981-0549-231 3.2657 2.73334 2.246 0.279 2.219 0.309 0.880 0.030 ? 15.10 0.28  7
1 51981-0549-231 3.2657 2.83370 1.257 0.171 1.071 0.205 0.897 0.033 > 14.75 0.08  3
1 52646-1186-344 2.2170 1.72407 0.337 0.061 0.401 0.079 0.229 0.074 > 14.04 0.07  3
1 52646-1186-344 2.2170 1.84434 0.338 0.063 0.421 0.065 0.231 0.077 > 14.01 0.08  3
1 52646-1186-344 2.2170 2.02404 0.527 0.070 0.545 0.067 0.512 0.100 > 14.25 0.05  3
1 52646-1186-344 2.2170 2.11425 0.404 0.047 0.270 0.059 0.331 0.074 > 14.06 0.06  3
1 52646-1186-344 2.2170 2.16236 0.511 0.059 0.219 0.053 0.490 0.084   14.12 0.05  1
1 53738-2330-401 2.3319 2.00519 1.005 0.128 0.917 0.141 0.846 0.047 > 14.83 0.10  3
1 53083-1154-611 2.1571 1.73363 0.481 0.090 0.386 0.090 0.448 0.137 > 14.19 0.07  3
1 53712-2276-287 1.9413 1.77558 0.604 0.036 0.415 0.034 0.598 0.035 > 14.26 0.03  3
1 53712-2276-287 1.9413 1.87614 0.606 0.033 0.381 0.031 0.600 0.032 > 14.27 0.02  3
