# plate-fiber-mjd z_abs rEW_MgII rEWerr_MgII z_abs_chicago rEW_MgII_chicago rEWerr_MgII_chicago, grade_chicago, type_chicago, z_qso_dr7 rEW_MgII_chicago rEWerr_MgII_chicago
      1568-335-53169 0.740200 1.303000 0.080000 0.739780 1.298440 0.112083  A   MF 0.814400 1.298440 0.112083
      1568-594-53169 0.799200 1.194000 0.062000 0.798820 1.154090 0.076161  A   MF 1.399200 1.154090 0.076161
      1568-511-53169 1.443100 1.142000 0.113000 1.442500 1.228250 0.146571  A   MF 1.520500 1.228250 0.146571
      1568-318-53169 1.358600 1.854000 0.175000 1.358080 1.559744 0.220518  A   MF 1.384900 1.559744 0.220518
       1568-26-53169 0.759200 2.092000 0.193000 0.758800 2.346486 0.227428  A   MF 1.787800 2.346486 0.227428
       1568-26-53169 1.162500 1.931000 0.176000 1.161700 2.003978 0.216034  A   MF 1.787800 2.003978 0.216034
      1568-269-53169 0.704300 0.808000 0.058000 0.704030 0.819821 0.077463  B    M 0.759100 0.819821 0.077463
      1568-210-53169 1.434700 1.310000 0.106000 1.433940 1.243252 0.114218  A   MF 1.528800 1.243252 0.114218
      1568-216-53169 1.173800 1.035000 0.120000 1.173520 1.012643 0.148147  B    M 3.111100 1.012643 0.148147
      1568-376-53169 1.806200 1.141000 0.111000 1.805350 1.180245 0.150427  A   MC 2.192900 1.180245 0.150427
      1568-376-53169 1.840000 1.096000 0.102000 1.839420 1.093885 0.121856  A  MCF 2.192900 1.093885 0.121856
       1568-57-53169 1.487200 1.379000 0.148000 1.486990 1.422603 0.205871  A   MF 2.287700 1.422603 0.205871
       1568-57-53169 1.742300 0.905000 0.136000 1.741560 0.826901 0.140796  C    M 2.287700 0.826901 0.140796
       1568-57-53169 2.037700 1.594000 0.262000 2.036720 1.553321 0.303617  A   MF 2.287700 1.553321 0.303617
       1006-28-52708 0.830500 0.820000 0.130000 0.829820 0.847078 0.154660  A    M 1.781400 0.847078 0.154660
      1006-118-52708 0.954900 2.521000 0.133000 0.954300 2.442818 0.171929  A   MF 1.786900 2.442818 0.171929
      1006-241-52708 1.046100 0.784000 0.125000 1.045670 0.657975 0.157894  B    M 2.036600 0.657975 0.157894
      1006-241-52708 1.330400 0.622000 0.109000 1.329720 0.804818 0.142936  D    M 2.036600 0.804818 0.142936
      1006-497-52708 1.118700 1.099000 0.122000 1.118520 1.158828 0.150577  B    M 2.155500 1.158828 0.150577
      1006-497-52708 1.148400 3.521000 0.077000 1.148010 2.975312 0.106610  A   MF 2.155500 2.975312 0.106610
      1006-436-52708 1.474000 2.673000 0.095000 1.473460 2.897561 0.128565  A  MCF 1.614100 2.897561 0.128565
       1006-16-52708 0.908200 1.176000 0.155000 0.907720 1.283207 0.197094  C    M 2.157900 1.283207 0.197094
       1006-16-52708 1.547200 1.039000 0.122000 1.546280 1.090218 0.158663  A   MC 2.157900 1.090218 0.158663
      1006-141-52708 1.357900 1.108000 0.061000 1.357460 1.135968 0.078898  B    M 1.451200 1.135968 0.078898
