# plate-fiber-mjd  zqso imag zabs grade type CIV_ew1 CIV_ewer1 CIV_ew2 CIV_ewer2 beta BAL1 BAL2
1490-368-52994 2.12600 18.14 1.62673   C    C 2.00900 0.15600 1.48200 0.14600 0.17228   0   0
2822-142-54389 2.73820 19.96 2.52348   D    C 2.09000 0.35300 0.78600 0.23800 0.05909   0   0
2822-142-54389 2.73820 19.96 2.75378   A    C 2.37900 0.17500 2.06100 0.18400 -0.00416   0   0
0651-299-52141 2.34640 19.13 1.79940   A    C 1.48600 0.35300 1.53600 0.30500 0.17661   0   0
2822-451-54389 1.78880 18.83 1.70869   C    C 2.01600 0.17100 1.65900 0.18800 0.02914   0   3
2822-451-54389 1.78880 18.83 1.78870   C    C 2.49200 0.14000 2.71300 0.15500 0.00003   0   3
0751-513-52251 2.06390 18.76 2.06513   B    C 2.25400 0.13000 2.03000 0.14400 -0.00041   0   0
0388-463-51793 2.03590 18.98 2.03547   B    C 2.19600 0.21500 2.02500 0.22500 0.00016   0   0
0751-562-52251 3.52760 19.80 3.50637   C    C 7.01000 0.70700 5.01500 0.48000 0.00469   0   0
0751-562-52251 3.52760 19.80 3.51420  C*    C 5.01500 0.48000 8.34500 0.63200 0.00296   0   0
0651-417-52141 1.78270 19.14 1.77528   C    C 2.12700 0.17400 1.41900 0.17200 0.00266   0   0
0686-444-52519 1.85180 19.51 1.77317   C    C 2.30400 0.42300 1.77200 0.39800 0.02795   0   0
0751-557-52251 1.97090 18.95 1.96464   C    C 1.60900 0.10500 1.36000 0.10500 0.00212   0   0
0651-197-52141 2.46590 18.98 2.06382   B    C 1.21500 0.27400 0.94400 0.28500 0.12269   0   0
0651-197-52141 2.46590 18.98 2.43528   C    C 1.05300 0.15000 0.87800 0.21400 0.00888   0   0
0651-494-52141 1.95840 17.98 1.76720   A  MCF 2.98800 0.21200 1.67100 0.23000 0.06672   0   0
2630-074-54327 2.17210 19.81 2.17686   D    C 2.42500 0.27900 2.92300 0.33200 -0.00150   0   0
0686-082-52519 2.62520 19.30 2.16632   A    C 3.08400 0.59300 3.77000 0.60800 0.13452   0   0
0686-503-52519 2.10970 19.13 1.78871   C    C 1.67200 0.25300 2.04200 0.28400 0.10852   0   0
0388-098-51793 1.83140 18.40 1.80297   C    C 1.56500 0.22600 1.52100 0.19900 0.01008   0   0
1490-580-52994 2.38780 20.26 2.34339   C    C 2.13900 0.28700 1.21600 0.21300 0.01319   0   0
0651-523-52141 2.35670 19.03 2.33816   B    C 1.74700 0.25900 1.41200 0.26600 0.00553   0   0
0751-016-52251 3.15080 18.95 2.99831  C*    C 3.49700 0.54200 1.28100 0.34200 0.03741   0   0
2822-635-54389 2.69830 20.36 2.59792   C    C 17.61600 1.28600 14.05100 1.20300 0.02751   0   0
2822-635-54389 2.69830 20.36 2.72710  C*    C 1.26900 0.21300 0.56700 0.14600 -0.00776   0   0
0686-113-52519 2.15380 19.25 2.14790   C    C 1.54500 0.19300 0.83900 0.15100 0.00188   0   0
0388-114-51793 3.15710 18.29 2.62132   B    C 2.46600 0.31400 1.42300 0.25900 0.13711   0   0
0388-114-51793 3.15710 18.29 2.65988   C    C 1.96800 0.25400 1.53400 0.28700 0.12670   0   0
0388-114-51793 3.15710 18.29 2.90973   C    C 1.73200 0.30500 1.33100 0.32500 0.06127   0   0
0388-114-51793 3.15710 18.29 3.11625   B    C 2.19300 0.16400 2.09800 0.18400 0.00987   0   0
0389-348-51795 1.87820 18.96 1.86220  C*    C 1.83600 0.28500 0.95300 0.28200 0.00556   0   0
0686-561-52519 3.09460 18.71 2.89484  C*    C 2.08600 0.37700 1.26600 0.34900 0.04997   0   0
0686-561-52519 3.09460 18.71 3.02892   A    C 5.24800 0.31300 6.02800 0.27400 0.01617   0   0
0751-632-52251 1.73080 18.85 1.50972   D    C 0.90300 0.18600 0.79400 0.26000 0.08423   0   0
0751-632-52251 1.73080 18.85 1.52974   B   CF 1.63000 0.40300 1.23500 0.34900 0.07634   0   0
0752-438-52251 1.88780 18.69 1.88044   E    C 0.88700 0.17100 1.32300 0.17200 0.00256   0   0
0752-240-52251 2.52870 19.01 2.35501   C    C 2.39000 0.27700 1.67600 0.37200 0.05044   0   0
0686-004-52519 3.61310 19.94 2.86984   B    C 2.43800 0.57200 2.95000 0.62200 0.17391   0   0
0686-004-52519 3.61310 19.94 3.21322   A    C 3.72100 0.79600 1.55900 0.30500 0.09044   0   0
0686-004-52519 3.61310 19.94 3.31677   D    C 4.86500 1.10400 2.51400 0.65800 0.06631   0   0
0686-004-52519 3.61310 19.94 3.39978   A    C 4.67200 0.54300 2.07800 0.40000 0.04732   0   0
0686-004-52519 3.61310 19.94 3.40789   E    C 2.07800 0.40000 4.87100 0.94800 0.04548   0   0
0686-586-52519 1.85760 19.08 1.54831   A  MCF 1.80000 0.36100 2.04100 0.54200 0.11405   0   0
1490-624-52994 2.61910 18.61 2.00433   D    C 1.49700 0.22400 0.97700 0.26800 0.18404   0   0
1490-624-52994 2.61910 18.61 2.51608   A    C 2.41300 0.24900 1.07800 0.18700 0.02886   0   0
1490-624-52994 2.61910 18.61 2.60568   D    C 1.24500 0.25800 0.45900 0.14200 0.00371   0   0
0752-220-52251 3.19350 19.56 3.02160   A    C 5.69800 0.52700 3.60500 0.62800 0.04184   0   0
0752-217-52251 1.69730 18.89 1.65008   D    C 1.21100 0.27800 1.05100 0.32000 0.01765   0   0
0652-336-52138 3.00190 19.70 2.54351  C*    C 2.35800 0.44400 1.85200 0.49400 0.12106   0   0
