0310-350-51990 3.03850 17.93 2.89423   C    C 1.29800 0.19600 1.09300 0.19700 0.03637   0   0 good
0570-459-52266 3.63900 18.94 3.03093   C    C 5.00900 0.66200 2.96600 0.48100 0.13959   0   0 good
2146-504-54230 1.91050 17.88 1.70175   C    C 2.61200 0.16700 1.30300 0.15700 0.07429   0   0 good
2753-368-54234 2.12430 19.13 1.74467   C    C 3.24200 0.34700 2.97300 0.35000 0.12883   0   0 good
2532-524-54589 2.16490 18.96 2.11696   B    C 1.65500 0.21200 1.91200 0.22200 0.01526  10   3 good
0796-227-52401 2.06510 17.72 1.93759   C    C 1.25700 0.17000 1.02000 0.18100 0.04248   0   0 good
2218-291-53816 2.35230 18.20 1.92845   C    C 1.52700 0.11100 0.96300 0.10800 0.13437   0   0 good
0862-455-52325 4.24030 18.50 3.84943  C*    C 1.03000 0.22500 1.42700 0.41100 0.07737   0   0 good
0490-179-51929 2.34710 19.00 1.86448   B    C 1.74400 0.27700 0.81100 0.15800 0.15446   0   0 good
1429-526-52990 2.31140 19.09 2.08408   B    C 2.78100 0.38100 2.59500 0.42700 0.07099   0   0 good
2607-450-54184 2.65550 18.03 2.11591   A   CF 1.67300 0.15900 0.48000 0.11000 0.15837   0   0 good
0853-606-52374 2.97880 17.66 2.71277   D    C 1.59000 0.15400 0.96800 0.26200 0.06910   0   0 good
0932-156-52620 2.35370 18.64 1.88757   C    C 2.05800 0.25900 1.27500 0.23400 0.14853   0   0 good
1944-608-53385 2.03590 17.81 1.94057   B    C 1.13500 0.10100 0.67000 0.10300 0.03189   0   0 good
0999-136-52636 2.84970 17.07 2.27002   C    C 0.97100 0.10300 0.55400 0.09000 0.16176   0   0 good
1828-496-53504 2.10170 18.04 2.06143   A    C 2.15900 0.13300 1.64800 0.12000 0.01306   0   0 good
1842-428-53501 2.03660 17.58 1.96779   A  MCF 3.40100 0.09800 2.96700 0.09900 0.02293   0   0 good
