2612-329-54480 1.85530 18.93 1.85768   C    C 1.53000 0.11700 1.41500 0.10200 -0.00083   0   0 good
2037-078-53446 2.09690 18.80 2.09705  C*    C 1.86900 0.39800 1.00300 0.32600 -0.00005   0   0 good
1038-603-52673 1.82070 0.00 1.81934   C    C 1.70500 0.20800 1.66900 0.21800 0.00047   0   0 good
1347-322-52823 1.83900 18.35 1.61055   C    C 2.18200 0.32400 0.70500 0.16100 0.08369   0   0 good
2267-581-53713 1.99380 18.86 1.99086   B    C 2.03600 0.20900 1.54800 0.23400 0.00098   0   0 good
0447-120-51877 2.13880 19.08 1.53762   C   MC 2.22400 0.34700 1.21900 0.21900 0.20946   0   0 good
2224-167-53815 2.50730 18.71 1.79893   A  MCF 2.08100 0.15400 2.44200 0.21300 0.22185   0   0 good
1974-378-53430 1.88910 18.77 1.89197   A    C 2.75000 0.13900 1.99800 0.14100 -0.00100   0   0 good
2221-196-53792 2.62370 16.63 2.33286   C    C 0.77700 0.07800 0.34400 0.07400 0.08348   0   0 good
2758-064-54523 2.03060 19.03 1.99473   B    C 2.23800 0.19600 1.05900 0.18400 0.01191   0   0 good
1941-492-53386 1.77480 18.51 1.75562   C   MC 4.45300 0.18800 3.58000 0.16700 0.00694   0   0 good
2529-461-54585 2.49730 17.62 2.22866   C    C 0.90200 0.08900 0.50800 0.10400 0.07976   0   3 good
0828-621-52317 1.88770 19.12 1.74867   C    C 3.14700 0.44600 0.95200 0.19000 0.04932   0   0 good
1005-234-52703 2.45050 18.34 2.08484   B    C 3.86400 0.15300 2.80100 0.14700 0.11155   0   0 good
0471-535-51924 1.82660 19.54 1.47199   C    C 2.64700 0.43600 2.16200 0.42500 0.13325   0   0 bad
1394-542-53108 2.93150 18.52 2.35616   C    C 1.25200 0.24900 1.06000 0.22800 0.15692   0   0 good
2449-544-54271 2.70090 17.75 2.69349   A    C 0.53100 0.09700 0.26600 0.04600 0.00200   0   0 good
1163-512-52669 2.83720 18.13 2.25759   C    C 1.50600 0.33700 1.33200 0.16900 0.16231   0   0 bad
1448-226-53120 2.11310 19.04 1.79102   C    C 3.10200 0.30000 2.27700 0.33100 0.10879   0   0 good
1958-626-53385 1.92240 19.89 1.68856   A    C 2.24200 0.52600 1.49400 0.41100 0.08320   0   0 good
1297-259-52963 1.73510 19.47 1.72006   C    C 1.65500 0.23300 1.28500 0.21900 0.00550   0   0 good
1993-087-53762 2.42220 18.38 2.39175   C    C 0.86200 0.13600 1.13900 0.11500 0.00894   0   0 bad
0509-498-52374 2.12550 18.32 2.08265   C    C 0.61600 0.13100 0.51100 0.12500 0.01382   0   0 good
0697-299-52226 4.08160 18.05 3.19455   C    C 1.59300 0.17300 0.81200 0.19100 0.18952   0   0 good
1612-173-53149 2.37020 19.00 1.95989   B    C 2.06400 0.34600 1.40800 0.35500 0.12910   0   0 good
0429-393-51820 1.95300 18.87 1.94998   B    C 3.34900 0.15900 1.54000 0.13500 0.00102   0   0 good
0518-508-52282 2.10840 19.03 2.07325  C*    C 3.03600 0.32800 1.10000 0.28800 0.01136   0   0 good
0441-320-51868 1.99460 17.97 1.94679  C*    C 0.53700 0.12700 0.54800 0.12100 0.01610   0   0 bad
0290-482-51941 2.01200 18.68 1.69224   B    C 1.55700 0.33800 1.96900 0.38100 0.11177   0   0 good
0565-611-52225 2.17620 19.10 1.70925   C   MC 2.06400 0.33600 1.70100 0.45600 0.15768   0   0 good
1995-575-53415 2.19660 18.70 1.82368   A   CF 2.00300 0.20000 1.73900 0.29200 0.12343   0   0 good
2060-635-53706 2.76840 18.83 1.97328   A    M 0.74900 0.11700 0.27100 0.03600 0.23265   0   0 bad
1006-465-52708 1.96930 18.38 1.97182   B    C 3.92500 0.55200 4.71600 0.46300 -0.00083   0   0 good
0777-201-52320 3.15740 18.71 2.85118   D    C 1.55700 0.35700 0.70600 0.21800 0.07636   0   0 unsure
0276-529-51909 3.66460 18.47 3.10266   D    C 0.90400 0.19100 1.93900 0.26600 0.12766   0   0 bad
1007-330-52706 2.69160 18.68 2.06618   C    C 1.38600 0.29200 1.93000 0.35400 0.18353   0   0 good
0489-624-51930 1.82040 19.63 1.81930   C    C 0.87800 0.21100 0.71300 0.18800 0.00038   0   0 good
0994-245-52725 2.31510 17.68 1.71496   B    C 0.75500 0.11800 0.62000 0.11000 0.19708   0   0 unsure
1928-208-53327 1.96050 18.42 1.59169   D    C 0.52800 0.09600 0.81400 0.26900 0.13227   0   0 bad
1756-516-53080 3.84860 19.22 3.80785   C    C 3.01100 0.36700 2.15900 0.26500 0.00844   0   0 good
0783-217-52325 2.36900 18.21 2.06262   B    C 1.32400 0.14000 0.55600 0.13100 0.09504   0   0 good
0423-280-51821 2.08680 18.42 1.55901   D    C 1.57800 0.30000 0.78800 0.26000 0.18536   0   0 bad
2501-309-54084 2.07370 17.58 2.01764   A   MC 1.65800 0.14100 3.55000 0.16800 0.01840   0   0 good
1842-428-53501 2.03660 17.58 1.96779   A  MCF 3.40100 0.09800 2.96700 0.09900 0.02293   0   0 good
2516-476-54240 2.87650 18.11 2.57870   D    C 1.11700 0.18800 0.83300 0.27500 0.07976   0   0 good
1785-432-54439 2.07150 19.02 2.04055   C    C 1.98600 0.19500 2.15900 0.18100 0.01013   0   0 good
2119-527-53792 1.88940 18.66 1.88390   C    C 1.78800 0.14100 1.42600 0.13800 0.00189   0   0 good
1360-603-53033 2.04500 18.99 1.93755   C    C 2.23100 0.34100 1.63300 0.29300 0.03593   0   0 good
0820-152-52438 1.86760 19.31 1.85831   D    C 1.61100 0.22300 0.75200 0.19600 0.00326   0   0 good
0354-360-51792 1.84730 17.96 1.81684   D    C 1.78700 0.34900 0.71800 0.19200 0.01076   0   0 good
2169-050-53556 1.77310 18.48 1.58252   B    C 3.21100 0.59500 3.21300 0.46500 0.07107   0   0 good
1807-052-54175 1.72520 18.21 1.72999   B    C 1.73700 0.15000 2.19500 0.19100 -0.00176  20   3 good
1376-616-53089 2.98730 19.47 2.43740   A    C 4.53400 0.52300 3.49100 0.51000 0.14731   0   0 good
1402-060-52872 2.15210 16.29 1.87789  C*    C 0.22200 0.05000 0.16200 0.03600 0.09076   0   0 bad
2111-604-53467 2.31770 18.77 2.17876   D    C 0.79200 0.18000 0.72600 0.20800 0.04274   0   0 bad
0423-279-51821 2.94580 19.68 2.93193   E    C 1.55900 0.25400 2.53100 0.30200 0.00351   0   0 good
1585-395-52962 3.16990 18.28 2.32156   C    C 0.80200 0.13700 0.76700 0.12600 0.22362   0   0 good
0981-202-52435 2.70990 18.34 2.36776   B    C 3.02900 0.17900 2.48100 0.19300 0.09644   0   0 good
1158-250-52668 1.85040 17.84 1.79110   B    C 1.45600 0.13500 1.30600 0.12200 0.02103   0   0 good
1614-612-53120 3.55150 18.10 2.68813   D    C 1.53700 0.18300 0.93000 0.23600 0.20729   0   0 unsure
2769-550-54527 1.91960 18.93 1.91626   D    C 0.71400 0.14100 0.50100 0.15900 0.00114   0   0 good
2615-443-54483 3.28480 19.46 3.22720   A    C 1.53000 0.25200 1.11400 0.29600 0.01353   0   0 good
0780-612-52370 1.76890 19.57 1.76492   A   CF 1.91000 0.27000 1.62700 0.21000 0.00144   0   0 good
1666-193-52991 2.28080 19.69 1.71610  C*    C 2.06100 0.46400 1.10000 0.33800 0.18669   0   0 good
1991-291-53446 2.10140 19.14 1.54167  C*    C 2.17000 0.46100 1.49100 0.45400 0.19644   0   0 good
2034-582-53466 2.80730 18.95 2.08672   C    C 3.15100 0.22600 2.80100 0.23600 0.20679   0   0 good
1895-201-53242 2.75340 19.49 2.10969   A    C 2.56200 0.28400 1.85800 0.26400 0.18595   0   0 good
0305-072-51613 2.29700 18.28 1.69393   C    C 1.24700 0.18000 1.23500 0.19000 0.19930   0   0 good
0629-300-52051 3.98200 17.78 3.61181   B    C 1.36700 0.23200 0.82200 0.19200 0.07706   0   0 good
0634-008-52164 2.61040 18.52 2.30028   B    C 1.35300 0.23900 1.42700 0.34400 0.08956   0   0 good
1086-524-52525 2.28750 19.37 2.26032   C    C 1.05600 0.23600 0.82700 0.18400 0.00830   0   0 good
0569-589-52264 3.43940 18.58 1.64101   B    M 4.97400 0.28500 5.82000 0.28400 0.47721   0   0 bad
1163-590-52669 2.00830 18.90 1.97961  C*    C 1.93900 0.16700 1.25100 0.16900 0.00958   0   0 good
2211-119-53786 2.35570 19.02 1.65871   A    M 2.75400 0.27200 1.54200 0.26400 0.22870   0   0 good
0280-053-51612 2.31440 18.54 2.28571   A    C 1.84700 0.12200 1.57900 0.15100 0.00868   0   0 good
0954-190-52405 2.04490 18.12 1.92980   B    C 2.05100 0.16500 1.90300 0.17900 0.03853   0   0 good
2348-433-53757 1.73420 18.98 1.70794   D    C 2.87600 0.71500 1.43600 0.40600 0.00965  10   3 good
1386-294-53116 2.49500 18.07 1.96942   C    C 1.13300 0.15800 0.92800 0.13400 0.16155   0   0 unsure
0850-450-52338 1.83680 18.40 1.63528   C    C 2.29900 0.23200 1.62100 0.23300 0.07357   0   0 good
1297-517-52963 3.98670 18.21 3.95521   A    C 2.92300 0.16400 0.81400 0.17700 0.00633   0   0 unsure
0851-032-52376 2.05120 17.08 1.77729   A  MCF 3.55900 0.08700 3.41400 0.10300 0.09380   0   0 good
2824-554-54452 2.55660 18.89 2.57069   A    C 2.44900 0.12400 1.37200 0.11600 -0.00395   0   0 good
2427-250-53815 2.00740 18.81 1.49782   C   MC 4.51600 0.87400 2.77300 0.72000 0.18354  10   3 unsure
0634-150-52164 2.27230 17.91 1.78095   D    C 1.39500 0.15900 0.82900 0.24000 0.16127   0   0 unsure
0763-305-52235 1.95920 18.18 1.93080   C    C 1.94100 0.20000 0.80400 0.14800 0.00963   0   0 good
2293-066-53730 1.74810 16.48 1.56852   C    C 0.65200 0.07400 0.36100 0.06400 0.06747   0   0 good
1039-489-52707 4.45370 19.03 3.35715   C    C 1.36100 0.20900 0.88600 0.19400 0.22077   0   0 good
1435-570-52996 3.21020 19.07 3.18491   B    C 2.26400 0.25700 1.44400 0.24200 0.00602   0   0 good
2635-621-54114 2.62870 18.42 2.47518   B    C 1.01700 0.12800 2.38100 0.15700 0.04320   0   0 good  
1980-382-53433 2.17200 19.86 1.66075   C    C 2.62000 0.30000 2.58600 0.30000 0.17396   0   0 good  
0344-639-51693 1.87330 18.79 1.55813   C    C 5.29800 0.77700 3.37600 0.63600 0.11565   0   0 bad  
2006-383-53476 2.85980 18.05 2.17818   B    C 0.86400 0.16300 0.67200 0.13800 0.19190   0   0 unsure  
1387-542-53118 1.96200 18.40 1.90350   C    C 2.14400 0.26800 1.08600 0.18500 0.01995   0   0 good  
1342-599-52793 3.22170 19.74 2.12486   A    F 6.38300 0.89100 5.72300 0.76900 0.29209   0   0 good  
2295-242-53734 1.76550 18.86 1.75027   E    C 0.73700 0.13500 0.71800 0.17700 0.00554   0   0 unsure  
1710-304-53504 3.42160 19.05 3.40018   B    C 3.68900 0.18500 2.26700 0.14800 0.00486   0   0 good  
0443-017-51873 2.20390 18.61 2.03485   D    C 0.64800 0.11700 1.31500 0.33400 0.05415   0   0 bad  
2123-297-53793 1.84470 18.74 1.78986   A  MCF 3.95600 0.34900 2.30900 0.25600 0.01948   0   0 good  
1798-273-53851 2.25060 18.50 1.73219  C*    C 2.08500 0.20200 0.82600 0.21700 0.17200   0   0 unsure  
0878-270-52353 2.05930 18.84 1.69950   C    C 4.42100 0.51900 4.45600 0.61400 0.12449   0   0 bad  
