0654-257-52146 1.77950 18.78 1.59913   C    C 3.65600 0.44800 2.51300 0.40500 0.06698   0   0 good
1977-496-53475 2.99240 17.57 2.89199   D    C 1.01200 0.11000 0.69300 0.11400 0.02548   0   0 good
0989-257-52468 2.01720 17.87 1.96329   E    C 1.88000 0.14600 2.66700 0.19300 0.01803   0   0 good
0434-510-51885 1.90930 15.83 1.80712   C    C 0.39000 0.03300 0.21100 0.03300 0.03575   0   0 good
2206-111-53795 2.04120 19.03 1.83212   B    C 1.50100 0.36900 1.37800 0.30600 0.07110   0   0 good
1808-091-54176 3.09400 19.58 2.98158   C    C 2.68300 0.52700 3.08900 0.60500 0.02784  10   3 good
0514-428-51994 2.29050 18.06 1.95305   C    C 1.06500 0.13700 0.74000 0.13900 0.10779   0   0 good
0396-640-51816 2.36450 18.86 2.10188   B    C 3.39200 0.33400 1.29500 0.19700 0.08109   0   0 good
0970-284-52413 2.24720 18.52 1.82851   A    C 1.86200 0.25700 0.94400 0.18400 0.13718   0   0 good
2298-574-53737 3.33480 20.01 2.91186   A    C 5.98700 1.03800 3.14500 0.86900 0.10231   0   0 good
2134-314-53876 2.34970 18.22 1.85010   A  MCF 2.24500 0.23100 1.86600 0.21900 0.16011   0   0 good
2785-582-54537 1.86930 17.98 1.82542   A    C 1.02100 0.10900 0.90300 0.10800 0.01541   0   0 good
0677-250-52606 1.77450 17.82 1.54671   B    C 1.67700 0.22100 0.91100 0.16000 0.08547   0   0 good
2936-465-54626 2.26830 20.06 1.90108   A  MCF 2.54400 0.27700 2.90800 0.31100 0.11862   0   0 good
0288-031-52000 2.06750 18.30 1.86675   A   MC 3.43600 0.18300 1.51100 0.18600 0.06759   0   0 good
2664-116-54524 2.09540 18.60 1.98620   D    C 0.99500 0.19300 0.64300 0.18800 0.03590   0   0 good
1947-338-53431 3.16630 19.13 2.62989   A    C 2.69700 0.33400 2.98600 0.50800 0.13696   0   0 good
2747-467-54233 2.49250 18.89 2.40847   A    C 2.75800 0.26400 2.11200 0.25600 0.02435   0   0 good
2636-144-54082 2.63180 20.35 2.46341   D    C 1.39400 0.34500 1.65400 0.42800 0.04744   0   0 good
2707-101-54144 2.88540 19.31 2.50546   A    C 2.33200 0.24400 0.88900 0.20200 0.10254   0   0 good
0341-490-51690 2.02000 18.45 1.72040   E    C 2.06200 0.23100 1.12900 0.17700 0.10410   0   0 good
2270-402-53714 3.05490 19.15 2.57239   C    C 2.22400 0.39800 1.37000 0.32300 0.12601   0   0 good
0584-343-52049 2.66270 18.85 2.53549   B    C 2.54800 0.36200 1.83000 0.32500 0.03534   0   0 good
1952-330-53378 2.51470 18.65 2.33061   A   CF 1.31600 0.18500 0.68300 0.16800 0.05375   0   0 good
0816-219-52379 2.54900 16.91 2.48988   A    C 2.46000 0.07300 2.17600 0.07500 0.01679   0   0 good
0753-497-52233 2.31340 18.88 2.13421   B    C 1.83500 0.25000 0.93600 0.19300 0.05556   0   0 good
2758-264-54523 2.20800 17.59 2.08157   C    C 1.44100 0.09300 0.78900 0.08900 0.04019   0   0 good
0289-274-51990 2.33970 18.70 1.82258   A  MCF 3.02300 0.22100 2.49500 0.26100 0.16667   0   0 good
1585-395-52962 3.16990 18.28 2.86118  C*    C 1.07400 0.18200 1.04000 0.33200 0.07677   0   0 good
2495-094-54175 3.18030 18.90 3.13498   D    C 1.06000 0.23900 0.55600 0.18400 0.01090   0   3 good
2584-050-54153 3.21430 18.80 3.16160   B    C 1.86800 0.24300 1.17300 0.20500 0.01258   0   0 good
1297-624-52963 2.06380 18.67 1.61120   B    C 1.26300 0.29500 0.76900 0.16000 0.15850   0   0 good
2158-426-54209 2.02270 18.39 1.70297   C    C 1.57700 0.21300 1.65100 0.23000 0.11134   0   0 good
2434-418-53826 1.85370 18.08 1.62971   B   MC 3.10300 0.20900 2.94000 0.20900 0.08156   0   0 good
2745-397-54231 1.82270 19.04 1.79109   A    M 3.39500 0.32600 4.60100 0.36900 0.01126   0   0 good
1822-166-53172 2.08540 17.88 1.91054   A  MCF 1.90000 0.12800 1.55400 0.17400 0.05827   0   0 good
0963-285-52643 2.80670 18.59 2.48623   A    C 4.39300 0.27500 2.52500 0.28600 0.08770   0   0 good
0646-551-52523 2.16790 18.80 1.93697   B    C 1.91300 0.32500 1.10500 0.25400 0.07553   0   0 good
0977-501-52410 2.10510 18.24 2.03620   C    C 1.84700 0.19300 1.07600 0.12100 0.02243   0   0 good
1436-465-53054 1.98150 18.70 1.91809   C    C 1.54900 0.24900 1.65800 0.22000 0.02151   0   0 good
0607-438-52368 2.10960 18.73 1.86555   C    C 1.23400 0.18000 1.56300 0.17900 0.08157   0   0 good
0745-232-52258 2.54360 18.27 2.00510   C    C 1.20900 0.15900 0.67500 0.13700 0.16337   0   0 good
2915-208-54497 2.70600 20.00 2.31791  C*    C 2.57700 0.57700 1.31300 0.36900 0.11017   0   0 good
2028-196-53818 1.89840 18.39 1.78401   B    C 1.13700 0.20100 0.85100 0.15700 0.04026   0   0 good
1348-511-53084 3.33880 19.67 3.12273   B    C 3.55300 0.59000 4.57700 0.75000 0.05104   0   0 good
1594-127-52992 2.22540 19.04 1.87069   A    C 2.82600 0.35300 1.86100 0.35600 0.11599   0   0 good
0293-408-51994 1.72970 18.50 1.53577   C    C 2.75100 0.30400 2.25000 0.31600 0.07355   0   0 good
2119-174-53792 2.35250 19.03 2.21641   D    C 0.65500 0.11200 0.91600 0.27000 0.04142   0   0 good
0382-420-51816 3.23630 18.75 2.62278   C    C 1.94200 0.29000 1.83300 0.26500 0.15518   0   0 good
2508-093-53875 1.99070 18.84 2.00304   E    C 1.73100 0.16300 2.75300 0.22400 -0.00412   0   3 unsure  
2218-447-53816 4.33540 19.64 4.31590   D    C 2.70300 0.66100 1.33500 0.38400 0.00366   0   0 bad  
