1376-032-53089 2.07980 18.94 0.95413   A   MF 3.85200 0.49900 3.81100 0.40600 0.42593   0   0 good
0780-487-52370 3.02160 18.99 1.44241   A    M 3.15100 0.39000 2.26600 0.34700 0.46108   0   0 good
0763-125-52235 2.59890 18.58 1.59351   A    M 7.04300 0.52600 5.13700 0.36200 0.31637   1   1 good
0425-112-51898 1.80210 18.14 0.87868   B    M 1.01100 0.16600 1.02200 0.19000 0.37978   0   0 good
0360-066-51816 1.43910 18.92 1.22209   A   MF 3.24900 0.31500 2.68900 0.32200 0.09291   0   0 good
1589-052-52972 1.74730 18.31 1.68172   A  MCF 5.86700 0.33500 5.08600 0.41000 0.02415   0   0 good
1613-092-53115 1.45770 17.78 0.79856   A   MF 2.07200 0.12300 1.84300 0.12300 0.30246   0   0 good
1275-402-52996 1.74990 19.34 1.29105   B    M 2.57400 0.34800 2.56300 0.39800 0.18057   0   0 good
1295-277-52934 1.85230 17.58 1.55268   A   MC 0.74800 0.10800 0.64500 0.09600 0.11053   0   0 good
0630-313-52050 2.12580 18.95 0.92509   C    M 1.30100 0.27900 1.62000 0.30300 0.45002   0   0 good
1645-249-53172 1.03960 18.01 0.63835   C    M 1.28800 0.21700 0.79100 0.18500 0.21562   0   0 good
0396-535-51816 1.88660 18.32 1.77408   A  MCF 4.90100 0.76500 4.28800 0.40000 0.03972   0   0 good
1591-187-52976 2.83050 19.22 1.72999   A    F 6.31400 1.53600 2.68300 0.44000 0.32631   0   0 good
0949-476-52427 2.28560 18.84 1.68540   A  MCF 8.41500 0.37800 6.95400 0.74600 0.19902   0   0 good
0910-016-52377 1.84150 18.98 0.57519   C    M 1.97000 0.24500 2.32700 0.26500 0.52987   0   0 good
1056-201-52764 1.62480 18.06 0.81344   A   MF 1.06600 0.12600 0.63400 0.16000 0.35380   0   0 good
1381-281-53089 2.01400 17.82 1.53350   A   MC 0.77300 0.14300 0.44100 0.12500 0.17193   0   0 good
0430-480-51877 0.56110 18.93 0.52215   A    M 1.94100 0.28300 1.20900 0.26900 0.02526   0   0 good
0662-160-52147 1.92760 18.97 1.22330   A   MF 3.42200 0.39400 1.17700 0.20100 0.26844   0   0 good
1371-255-52821 3.24060 19.04 1.03682   A    M 4.40200 0.53700 3.57800 0.65800 0.62509   1   1 good
1397-301-53119 1.37560 18.90 1.08564   A   MF 3.95000 0.30500 3.31300 0.27100 0.12944   0   0 good
0772-265-52375 1.77510 18.91 1.55815   C    M 2.21500 0.22000 2.15800 0.29300 0.08121   0   0 good
0771-542-52370 2.00000 18.46 1.55101   A  MCF 1.70300 0.11700 1.47200 0.10500 0.16072   0   0 good
0477-496-52026 1.98970 17.30 1.19140   A   MF 7.35200 0.14200 6.93300 0.15900 0.30100   0   0 good
0411-398-51817 3.37420 17.75 1.97720   A   MF 6.06500 0.21100 3.48000 0.33900 0.36682   0   0 good
1378-599-53061 3.74840 18.99 1.36713   A    M 2.95500 0.24100 2.27100 0.20900 0.60191   0   0 good
0769-292-52282 1.53370 18.49 0.65182   B    M 2.12800 0.23300 2.32000 0.22600 0.40348   0   0 good
0433-114-51873 1.48710 18.68 0.45677   C    M 2.45700 0.27200 1.91700 0.26900 0.48912   0   0 good
1172-425-52759 0.59910 19.02 0.38412   C    M 1.58100 0.30300 1.62700 0.34700 0.14341   0   0 good
0278-271-51900 1.73190 18.10 0.52512   C    M 2.10300 0.19500 1.11500 0.14200 0.52478   1   1 good
0434-197-51885 1.11060 16.72 0.55745   A    M 2.35300 0.05300 2.10200 0.05000 0.29490   0   0 good
0564-286-52224 1.55830 18.55 0.94860   A   MF 3.60400 0.24800 2.71000 0.25000 0.26569   0   0 good
1744-552-53055 1.68670 18.70 1.29754   A    M 1.46900 0.21300 1.49500 0.22800 0.15522   0   0 good
0481-409-51908 2.38050 18.38 1.20395   B    M 2.13300 0.21600 2.56000 0.27600 0.40346   0   0 good
1358-588-52994 1.77080 19.19 1.30728   A   MF 3.63300 0.28700 2.44700 0.32500 0.18103   0   0 good
1415-640-52885 1.18300 18.51 1.08019   A   MF 6.10800 0.47700 5.82400 0.48400 0.04823   0   0 good
0622-375-52054 2.08070 18.83 1.91926   A  MCF 7.32800 0.30700 5.60700 0.45500 0.05377   0   0 good
1378-330-53061 1.21650 18.58 0.61090   C    M 1.20000 0.13700 1.18800 0.13300 0.30874   0   0 good
1276-050-53035 2.84210 19.06 1.61862   C    M 3.53700 0.60200 3.36200 0.68400 0.36563   1   1 good
0402-587-51793 0.59040 17.82 0.48176   A   MF 2.01800 0.10300 1.49500 0.08900 0.07064   0   0 good
0668-065-52162 1.74480 18.92 1.37536   C    M 1.83000 0.29600 0.75200 0.18300 0.14358   0   0 good
1342-373-52793 1.89820 18.97 1.60228   A   MF 2.85000 0.62600 3.69000 0.41300 0.10729   0   0 good
0737-265-52518 0.90480 18.59 0.73780   A   MF 2.32300 0.16000 1.81900 0.18200 0.09152   0   0 good
1176-108-52791 2.02920 18.88 0.72211   A    M 4.75700 0.41200 3.08500 0.38200 0.51150   0   0 good
1225-457-52760 1.07130 17.92 0.82518   A    M 1.46400 0.16600 1.00700 0.16600 0.12584   0   0 good
0914-481-52721 2.32550 18.98 1.64431   A  MCF 8.40000 0.45900 8.19700 0.37000 0.22529   0   0 good  
1747-463-53075 2.14650 18.73 0.43476   C    M 2.39900 0.29300 2.35000 0.26800 0.65573   0   0 unsure  
0465-391-51910 2.02170 18.52 1.00097   D    M 1.60500 0.20800 0.81300 0.21300 0.39033   0   0 bad  
1394-076-53108 1.30650 18.54 1.13318   B    M 1.70000 0.32100 1.27600 0.23500 0.07796   0   0 bad  
1283-288-52762 1.54880 18.37 1.55232   A   MF 4.10700 0.19100 3.66800 0.16600 -0.00136   0   0 good  
1292-303-52736 1.52350 18.18 1.44824   D    M 0.46500 0.08000 1.29200 0.30400 0.03026   0   0 bad  
0888-317-52339 0.77920 19.14 0.40668   C    M 1.01200 0.22900 1.62600 0.37000 0.23068   0   0 unsure  
1011-603-52652 1.95980 18.82 1.71672   A    M 3.51000 0.68100 6.91300 0.77200 0.08548   0   0 bad  
0753-398-52233 1.68260 18.86 0.98629   D    M 1.21400 0.29100 1.40200 0.43000 0.29178   0   0 bad  
0872-167-52339 0.89490 18.91 0.76912   C    M 0.59400 0.14800 0.83900 0.18800 0.06856   0   0 good  
0367-506-51997 2.11320 18.53 0.94632   B    M 4.00900 0.17400 3.28700 0.26700 0.43796   1   1 bad  
1676-283-53147 3.80980 19.20 1.86805   B    M 5.54500 0.71300 3.23100 0.78300 0.47540   0   0 bad  
