1265-444-52705 2.15930 18.91 0.70105   A   MF 1.90700 0.32400 1.47500 0.26500 0.55050   0   0 good
1385-621-53108 1.93370 18.27 1.51452   B   MC 1.62700 0.16900 1.09700 0.24200 0.15298   0   0 good
1614-577-53120 1.80080 17.40 1.57678   A   MC 0.62200 0.14000 0.25700 0.08400 0.08318   0   0 good
1580-147-53145 1.91630 18.40 1.33187   B    M 2.68900 0.22200 2.62100 0.32000 0.21998   0   0 good
0566-571-52238 1.79900 18.88 1.22827   A   MF 3.84800 0.28800 3.51300 0.31200 0.22417   0   0 good
0736-109-52221 0.81820 18.75 0.47875   C    M 1.68600 0.26400 1.07000 0.21600 0.20376   0   0 good
1051-452-52468 1.27650 18.13 1.05879   A   MF 1.29600 0.19000 0.93100 0.17600 0.10019   0   0 good
1166-532-52751 1.16540 18.42 1.05153   B    M 1.61600 0.24200 1.23600 0.28500 0.05397   0   0 good
0434-562-51885 1.87190 18.69 0.67614   A   MF 2.77400 0.15500 2.36200 0.16600 0.49183   0   0 good
1603-448-53119 1.57010 18.69 1.02352   B    M 2.35200 0.30400 1.15000 0.27200 0.23466   0   0 good
1172-085-52759 2.18100 19.32 1.94613   A   MF 5.90800 0.91600 3.17800 0.79700 0.07656   0   0 good
1386-210-53116 1.51030 18.57 1.28546   B    M 1.04200 0.17200 0.87900 0.14200 0.09356   0   0 good
1198-100-52669 2.07240 17.62 0.85158   A   MF 4.93900 0.13700 4.58500 0.14900 0.46716   0   0 good
0358-231-51818 1.36340 19.08 0.95902   C    M 3.49400 0.35400 2.82700 0.33800 0.18547   0   0 good
0750-550-52235 2.63490 18.93 1.32755   C    M 1.53000 0.27300 1.94900 0.29700 0.41842   0   0 good
1189-561-52668 1.76160 18.60 1.38897   A   MF 4.01600 0.23300 3.42800 0.24100 0.14393   0   0 good
0435-188-51882 1.70810 18.67 0.93557   C    M 1.33600 0.24300 1.60300 0.31300 0.32377   0   0 good
0605-251-52353 1.93340 18.50 0.97740   C    M 1.61500 0.24100 0.94000 0.20300 0.37513   0   0 good
1676-012-53147 1.29840 18.90 1.06089   A    M 3.82000 0.74800 3.24400 0.64900 0.10866   0   0 good
