0820-092-52438 2.04260 18.68 1.75061   A   MC 6.24000 0.31700 5.42000 0.54700 0.10055   1   1 good
0279-539-51984 1.22070 18.91 0.94067   C    M 1.92900 0.28500 1.08400 0.23700 0.13399   0   0 good
0980-232-52431 1.93990 17.11 0.83769   A   MF 1.05900 0.09000 0.73400 0.09500 0.43810   0   0 good
1216-201-52709 2.20640 17.45 1.59007   A   MC 1.25400 0.17700 0.97200 0.10900 0.21030   1   1 good
1317-003-52765 2.20150 19.09 0.80246   C    M 3.62000 0.55300 3.14400 0.53600 0.51863   0   0 good
1701-141-53142 0.84250 18.96 0.54012   C    M 3.16600 0.44100 2.80300 0.43600 0.17738   0   0 good
0663-470-52145 1.02070 18.82 0.48089   A   MF 1.39400 0.21200 1.03100 0.16300 0.30115   0   0 good
1359-307-53002 2.48020 18.19 2.14582   A    F 12.99600 0.31800 11.90300 0.51000 0.10067   1   1 good
0886-532-52381 1.60010 17.61 1.36586   B    M 2.11500 0.11400 1.57800 0.14300 0.09412   0   0 good
0462-477-51909 1.67150 18.47 1.29653   C    M 1.89800 0.21400 1.20400 0.20000 0.15009   0   0 good
1169-023-52753 1.21360 18.25 0.86611   B    M 2.63000 0.27700 1.54700 0.25300 0.16911   0   0 good
0458-142-51929 1.35640 18.17 0.66817   C    M 0.91900 0.16500 0.88200 0.19400 0.33228   0   0 good
1434-255-53053 1.04580 18.06 0.89689   A   MF 1.98900 0.13600 1.31000 0.12900 0.07542   0   0 good
0904-149-52381 1.78690 18.88 0.89103   A   MF 4.46800 0.19500 3.99000 0.22200 0.36948   0   0 good
1056-049-52764 1.84730 18.45 0.60810   A   MF 3.03200 0.21800 2.94200 0.20900 0.51632   0   0 good
0384-011-51821 1.30400 19.63 0.80454   C    M 2.22700 0.52600 1.98500 0.46800 0.23959   0   0 good
1704-523-53178 1.55620 18.05 1.30487   A   MF 3.95600 0.13100 3.50300 0.14100 0.10314   0   0 good
1295-205-52934 1.54370 18.47 0.61885   A   MF 4.08900 0.18100 3.88100 0.17500 0.42346   0   0 good
0308-374-51662 1.08720 18.84 0.80381   A   MF 3.36900 0.22900 3.32200 0.22700 0.14490   0   0 good
0288-141-52000 1.41250 18.35 0.97470   A   MF 3.66100 0.34200 3.44700 0.27100 0.19760   0   0 good
1362-518-53050 0.73920 18.35 0.49977   C    M 0.98600 0.13600 0.50800 0.12000 0.14701   0   0 good
1009-095-52644 2.19350 19.10 1.22576   A   MF 6.49500 0.37200 6.04400 0.46000 0.34610   0   0 good
0432-544-51884 1.73720 18.16 1.38729   C    M 1.84500 0.15200 1.24800 0.16500 0.13592   0   0 good
