1058-566-52520 2.58230 19.43 1.26775   D    M 2.13000 0.34800 3.32300 0.70000 0.42782   0   0 good
0385-295-51877 0.89580 19.28 0.48009   C    M 4.92500 0.44000 4.30400 0.45000 0.24262   0   0 good
1266-477-52709 1.91320 18.26 1.36021   A   MF 4.45200 0.27900 3.85300 0.24600 0.20744   0   0 good
0716-021-52203 2.18300 18.26 0.85896   C    M 2.14200 0.19200 1.30800 0.17100 0.49133   1   1 good
0894-434-52615 1.91420 18.63 1.27643   C    M 3.19800 0.24100 2.03100 0.25500 0.24209   1   1 good
0418-191-51817 2.10030 18.95 1.13330   A   MF 2.12800 0.26400 1.23800 0.20800 0.35733   0   0 good
1012-249-52649 2.05300 18.87 0.66122   A   MF 3.13400 0.25400 2.84500 0.20600 0.54313   0   0 good
0437-330-51869 2.37750 19.07 1.82825   A   MF 4.57800 0.71700 2.76300 0.71600 0.17564   0   0 good
0787-146-52320 1.61930 18.38 1.29613   A   MF 7.72300 0.25700 6.95000 0.24900 0.13093   0   0 good
0925-482-52411 1.17840 18.85 1.05601   A   MF 6.43300 0.44700 5.49800 0.38500 0.05778   0   0 good
1365-194-53062 2.01970 18.34 1.48478   A    M 1.58900 0.25800 0.88100 0.18200 0.19255   0   0 good
1739-516-53050 1.71310 18.43 0.83947   A   MF 2.72900 0.24900 2.83100 0.24500 0.37015   0   0 good
1586-179-52945 2.19080 18.57 1.74993   A  MCF 2.73600 0.23600 1.95000 0.16700 0.14760   0   0 good
1340-050-52781 1.40830 18.34 1.36947   A   MF 6.43800 0.19800 5.56100 0.18100 0.01626   0   0 good
0354-638-51792 1.54120 18.19 1.16150   B    M 1.89400 0.29900 2.28500 0.35800 0.16042   1   1 good
0610-383-52056 2.18170 17.74 1.36139   A   MF 1.50200 0.13000 1.30700 0.11500 0.28962   0   0 good
0366-612-52017 1.41040 18.41 1.06622   A   MF 4.78700 0.25800 4.17100 0.27000 0.15288   0   0 good
1284-310-52736 1.53940 18.70 0.49249   A    M 2.12300 0.30600 2.50900 0.32400 0.48651   0   0 good
0532-328-51993 4.87060 19.53 1.69607   C    M 9.13900 0.47400 8.72900 0.54700 0.65165   0   0 good
0517-606-52024 2.02090 18.73 1.83429   A  MCF 5.01600 0.43600 6.37100 0.50300 0.06368   0   0 good
1274-301-52995 1.46680 17.54 1.31796   A   MF 1.25000 0.12600 0.71000 0.12100 0.06215   0   0 good
0984-280-52442 0.52100 17.99 0.46857   C    M 2.16300 0.15000 1.55800 0.14200 0.03503   0   0 good
1273-630-52993 1.92450 18.44 1.82802   A   MF 7.34300 0.67200 7.97200 0.69600 0.03352   1   1 good
0523-369-52026 1.38740 18.75 1.12629   A   MF 4.90100 0.46100 4.45800 0.43500 0.11530   0   0 good
0732-193-52221 3.92600 19.24 1.71061   A   MF 7.94900 0.46500 6.62200 0.72100 0.53516   0   0 good
0481-489-51908 1.75000 18.93 1.14445   A   MF 5.51500 0.35300 4.34300 0.35400 0.24371   0   0 good
1303-056-53050 2.64390 19.26 1.98995   A  MCF 5.76500 0.82100 4.60000 0.77500 0.19526   0   0 good
0394-136-51913 0.75670 18.67 0.67623   A   MF 1.50500 0.11600 1.32700 0.11200 0.04687   0   0 good
1644-470-53144 1.77140 18.78 1.26100   A    F 3.57100 0.40500 3.27600 0.34900 0.20077   0   0 good
0281-432-51614 1.79280 18.08 0.86305   A   MF 1.98500 0.10300 2.06100 0.12900 0.38407   1   1 good
1681-272-53172 2.02970 18.62 1.87983   A   MF 5.55000 0.52500 3.01700 0.40500 0.05070   1   1 good
0268-259-51633 0.92050 19.13 0.64407   B    M 2.59100 0.37400 2.09400 0.32500 0.15415   0   0 good
1322-044-52791 2.07260 18.68 1.41798   B    M 7.00800 0.39900 5.26900 0.42300 0.23511   0   0 good
1294-397-52753 2.52070 18.63 0.81431   B   MF 2.31100 0.33400 1.58400 0.25800 0.58033   0   0 good
0830-565-52293 1.49450 18.92 0.52639   D    M 2.45000 0.38900 1.73100 0.45800 0.45514   0   0 good
0417-141-51821 0.97730 17.54 0.68227   C    M 0.79600 0.10800 0.78100 0.10900 0.16022   0   0 good
0490-634-51929 1.75650 18.23 0.48895   C    M 1.72200 0.16600 1.10000 0.17600 0.54827   1   1 good
1585-606-52962 2.14670 18.90 1.19251   A   MF 5.78100 0.36200 6.03500 0.38600 0.34636   1   1 good
0400-053-51820 1.35970 19.00 1.10492   A    F 2.81300 0.39600 4.03300 0.81400 0.11375   0   0 good
1377-528-53050 1.99030 17.06 0.41632   C    M 0.66000 0.08200 0.56900 0.10700 0.63354   0   0 good
0445-144-51873 1.77960 16.73 1.30970   C    M 0.59600 0.08200 0.52000 0.09200 0.18309   0   0 good
0833-337-52314 2.46080 17.63 1.36169   A   MF 3.24500 0.11500 2.23300 0.11400 0.36455   1   1 good
0490-261-51929 1.40120 19.60 1.30839   A   MF 5.22100 0.34600 4.93800 0.39200 0.03939   0   0 good
0600-214-52317 3.01210 18.76 1.43835   A   MF 3.70900 0.22000 3.56100 0.32800 0.46054   0   0 good
0774-121-52286 1.75900 18.91 1.61110   B   MF 3.34700 0.49800 2.20600 0.56400 0.05503   0   0 good
1317-176-52765 0.95340 17.62 0.51823   A   MF 3.03500 0.18100 2.48800 0.15600 0.24683   0   0 good
1393-117-52824 1.31420 19.06 1.01628   A   MF 4.85900 0.50000 4.19100 0.46700 0.13696   0   0 good
0983-062-52443 1.33780 18.84 1.26708   A    M 3.72000 0.36100 3.15400 0.31400 0.03073   0   0 good
1372-020-53062 1.69410 18.58 1.43367   E    M 0.88100 0.17000 1.27500 0.28100 0.10132   0   0 unsure  
0435-391-51882 3.84290 19.12 1.79553   B    M 5.65500 1.25100 4.54600 0.85700 0.50014   0   0 good  
1220-473-52723 2.32090 18.58 0.80090   E    M 0.98400 0.17400 4.52100 0.26400 0.54550   0   0 bad  
0879-137-52365 1.13360 18.16 1.13025   D    M 0.50600 0.12400 0.40300 0.11600 0.00159   0   0 good  
1272-100-52989 1.90950 18.87 1.80797   B    M 3.45200 0.68700 2.42000 0.59800 0.03550   0   0 bad  
0527-640-52342 1.49420 17.95 1.46946   C    M 0.31300 0.06200 0.38900 0.07900 0.00998   0   0 unsure  
0757-135-52238 2.02610 18.05 2.02737   A   MC 2.18300 0.25200 1.87900 0.17200 -0.00043   0   0 good  
1041-039-52724 1.87860 17.91 1.86235   A  MCF 9.93000 0.39200 8.95100 0.41900 0.00565   1   1 good  
1366-506-53063 1.83080 18.92 0.56621   B    M 8.15300 0.33100 7.61000 0.35500 0.53127   1   1 bad  
1012-249-52649 2.05300 18.87 0.48312   D    M 3.40900 0.70300 0.96000 0.29300 0.61814   0   0 bad  
0529-549-52025 1.52040 19.13 0.61707   D    M 1.10300 0.27500 0.79400 0.20900 0.41679   0   0 good  
1464-329-53091 1.00670 18.87 0.85694   D    M 0.59000 0.10900 0.73300 0.23000 0.07743   0   0 bad  
0476-302-52314 1.50010 19.65 0.44624   C    M 2.82900 0.51500 2.51500 0.62200 0.49853   0   0 good  
0290-308-51941 2.55860 18.33 0.78224   C    M 0.82700 0.14600 0.91200 0.15800 0.59894   0   0 bad  
0878-583-52353 3.94320 18.96 1.99485   D    M 4.39000 0.84600 4.15800 1.16700 0.46300   0   0 bad  
1741-522-53052 1.02640 18.17 0.99845   C    M 0.60800 0.14700 0.63300 0.15100 0.01389   0   0 good  
