0833-450-52314 2.25760 18.50 0.49054   C    M 1.10900 0.23300 0.83800 0.19800 0.65377   0   0 good
1615-492-53166 2.28150 18.81 0.97949   C    M 1.86600 0.24200 1.43300 0.23700 0.46639   0   0 good
1056-213-52764 1.76280 17.52 1.01684   B    M 1.20900 0.19600 0.80500 0.18700 0.30471   0   0 good
0726-481-52226 2.65530 18.94 1.01272   B    M 1.99900 0.22200 2.05100 0.23800 0.53470   0   0 good
0518-508-52282 2.10840 19.03 1.20348   A   MF 3.27400 0.31100 2.74900 0.35700 0.33110   0   0 good
1419-584-53144 1.66950 18.37 1.30889   A   MF 2.46300 0.19800 3.00400 0.27400 0.14411   0   0 good
0839-504-52373 2.36810 18.99 1.62410   C    M 3.60600 0.64200 3.08600 0.51200 0.24455   0   0 good
1322-564-52791 1.32920 18.58 0.84288   C    M 2.07800 0.30600 1.99000 0.27700 0.23002   0   0 good
1288-208-52731 1.30930 19.03 1.08632   A   MF 2.16200 0.42100 1.91500 0.37500 0.10120   0   0 good
0542-453-51993 2.08510 18.27 1.08568   A   MF 5.19700 0.15800 4.01700 0.14200 0.37264   0   0 good
1365-153-53062 1.58220 19.00 1.15020   B    M 2.50100 0.42000 1.99800 0.37100 0.18107   0   0 good
1453-493-53084 1.78280 18.49 1.52577   A   MC 2.66500 0.29400 1.82600 0.23800 0.09662   0   0 good
0663-037-52145 1.56200 19.06 0.93278   A   MF 4.62900 0.29600 5.24400 0.32800 0.27459   0   0 good
1682-557-53173 1.43300 18.93 0.81715   B    M 1.52700 0.19200 0.97900 0.19000 0.28383   0   0 good
0521-481-52326 1.69150 18.85 1.53754   A   MC 4.47300 0.40000 3.86900 0.34100 0.05884   0   0 good
1285-104-52723 1.97020 17.65 1.54845   A   MF 3.30300 0.14400 2.78500 0.14900 0.15195   1   1 good
0612-513-52079 1.56240 18.99 0.63608   A   MF 1.64000 0.26700 1.58200 0.26000 0.42078   0   0 good
0334-503-51993 1.78600 18.18 1.53034   A  MCF 8.05500 0.25500 6.91600 0.25100 0.09596   1   1 good
1378-312-53061 1.47200 18.81 1.12256   A    M 2.25000 0.26400 1.86900 0.23900 0.15122   0   0 good
1211-021-52964 3.41660 18.41 1.70884   D    M 1.38100 0.34300 1.62300 0.52000 0.45331   1   1 good
0900-365-52637 1.60100 18.80 1.48786   B   MC 1.63600 0.25100 0.81200 0.22800 0.04444   0   0 good
0303-536-51615 1.04220 16.92 0.86767   C    M 0.67500 0.06500 0.51100 0.06500 0.08912   0   0 good
1395-114-52825 1.88710 17.85 0.98434   A   MF 2.29500 0.18200 1.88300 0.16300 0.35834   0   0 good
1441-538-53083 0.61270 18.99 0.47648   B   MF 2.93400 0.24600 1.95800 0.22600 0.08804   0   0 good
0275-257-51910 2.31480 18.48 0.77193   C    M 1.32200 0.21200 0.79200 0.17000 0.55552   0   0 good
1363-058-53053 1.09470 18.66 0.72784   A   MF 5.03900 0.30400 4.36600 0.32500 0.19019   0   0 good
0299-111-51671 0.78740 18.38 0.53815   A   MF 3.37100 0.13600 3.00800 0.14500 0.14904   0   0 good
0787-514-52320 2.29320 18.96 0.98491   A   MF 2.73100 0.32200 1.71600 0.30600 0.46705   1   1 good
1056-049-52764 1.84730 18.45 0.60810   A   MF 3.03200 0.21800 2.94200 0.20900 0.51632   0   0 good
1281-011-52753 2.20130 18.41 1.46825   C    M 1.65100 0.24800 1.77200 0.28700 0.25433   0   0 good
1779-169-53089 1.55870 18.94 1.28055   A   MF 4.79800 0.33600 3.40000 0.30900 0.11459   0   0 good
0860-138-52319 1.57320 19.21 1.35346   B    M 2.03500 0.35100 1.51200 0.28700 0.08905   0   0 good
