0729-598-52468 1.88900 19.21 1.73495   A   CF 12.72000 1.32000 10.41200 1.01100 0.05473   0   0 good
0937-054-52707 2.16620 17.38 1.40492   A    M 0.69100 0.11200 0.60700 0.10400 0.26829   0   0 good
1044-581-52468 1.99880 18.79 1.50958   A  MCF 2.50700 0.24800 2.21500 0.19700 0.17624   0   0 good
0966-446-52642 1.88840 18.81 0.68804   B    M 2.10800 0.24600 1.58100 0.30500 0.49081   0   0 good
0560-255-52296 2.02920 18.22 0.65336   A   MF 1.20600 0.10300 1.13200 0.09900 0.54095   0   0 good
1376-400-53089 1.67280 18.93 0.66266   A   MF 3.87500 0.32200 3.10000 0.32500 0.44199   0   0 good
0555-167-52266 2.15460 19.14 1.61237   A  MCF 3.64000 0.37100 3.51600 0.58000 0.18641   0   0 good
1013-552-52707 0.95430 17.38 0.71311   A   MF 2.06600 0.09600 1.57900 0.11700 0.13099   0   0 good
0771-155-52370 2.80060 18.11 1.24656   B    F 2.20100 0.14700 2.78800 0.19300 0.48212   0   0 good
0285-540-51930 1.99060 17.02 1.94357   A  MCF 4.47500 0.11100 4.46700 0.10700 0.01583   1   1 good
0474-123-52000 1.63400 18.90 0.85353   A   MF 2.88600 0.39400 2.90800 0.44000 0.33764   0   0 good
0473-195-51929 1.48500 18.24 1.04257   A   MF 1.10900 0.11600 0.90700 0.11700 0.19361   0   0 good
0278-013-51900 1.82470 18.38 1.47834   D    M 0.74800 0.16800 0.84600 0.26600 0.13006   0   0 good
1682-251-53173 2.44110 18.20 1.53326   A   MF 2.79800 0.09800 2.10500 0.11600 0.29707   0   0 good
0552-556-51992 2.04500 18.51 0.59730   B   MF 1.48700 0.16200 1.63200 0.14700 0.56842   0   0 good
0787-104-52320 1.47500 18.49 0.64678   C    M 1.67900 0.23600 1.33600 0.24700 0.38629   0   0 good
1305-170-52757 2.01510 18.25 1.61921   A   MF 2.33200 0.30000 1.04800 0.16300 0.13985   0   0 good
0637-344-52174 3.31500 18.51 1.38938   C    M 0.88100 0.15000 0.72700 0.14000 0.53065   0   0 good
1745-022-53061 1.88360 18.20 1.53343   A   MF 3.42900 0.10000 3.14000 0.10100 0.12875   0   0 good
1380-010-53084 1.96660 18.91 0.87379   C    M 2.49500 0.35100 2.05100 0.23600 0.42965   0   0 good
0849-029-52439 1.71960 18.99 0.87503   A   MF 3.74300 0.34600 3.86900 0.43700 0.35560   0   0 good
0959-358-52411 2.23990 18.19 1.43803   A   MF 1.75900 0.18000 0.98300 0.23300 0.27692   0   0 good
0779-467-52342 2.10730 18.47 1.41096   A    M 3.19600 0.24200 2.82900 0.26700 0.24841   0   0 good
