0462-138-51909 1.34270 19.17 1.08588   B    M 3.95600 0.49300 2.96600 0.49600 0.11558   0   0 good
0630-313-52050 2.12580 18.95 0.92509   C    M 1.30100 0.27900 1.62000 0.30300 0.45002   0   0 good
0965-504-52438 1.17190 18.85 0.95707   A   MF 1.81900 0.28400 2.04200 0.21700 0.10379   0   0 good
0381-605-51811 1.80810 18.76 1.39307   A    M 1.40700 0.20100 1.92200 0.25700 0.15859   0   0 good
1347-185-52823 0.97390 17.98 0.63387   B    M 1.21100 0.13000 1.09000 0.15700 0.18685   0   0 good
0815-245-52374 1.55190 17.84 0.79161   A    M 1.05200 0.13800 0.86300 0.13800 0.33969   1   1 good
1058-566-52520 2.58230 19.43 1.53596   C    M 2.39100 0.40600 1.72500 0.39600 0.33233   0   0 good
0774-199-52286 2.40500 18.73 1.28032   A   MF 7.02700 0.24000 6.37400 0.24500 0.38074   0   0 good
1736-115-53052 2.09720 17.49 0.84615   D    M 0.51600 0.09100 0.35000 0.09400 0.47568   0   0 good
0888-497-52339 1.95940 19.60 1.42834   C    M 3.83500 0.63800 3.84100 0.73600 0.19523   0   0 good
1009-562-52644 1.31920 18.40 0.77353   D    M 0.82400 0.14700 0.69000 0.20700 0.26201   0   0 good
0341-080-51690 0.99340 18.52 0.83287   C    M 1.55000 0.22300 0.80900 0.17300 0.08374   0   0 good
0581-270-52356 2.09840 17.94 1.73226   A    M 1.17800 0.20000 1.03600 0.19200 0.12508   0   0 good
0455-489-51909 2.08280 18.74 1.29693   A   MF 2.86700 0.21600 2.55400 0.19800 0.28606   0   0 good
1294-615-52753 1.88380 18.90 1.77591   A  MCF 4.02100 0.62500 4.10000 0.74900 0.03813   0   0 good
1292-246-52736 2.11010 18.72 1.91184   A  MCF 5.77000 0.50300 5.85200 0.52900 0.06578   0   0 good
0895-252-52581 1.88710 18.89 1.73986   A   CF 8.57900 0.64500 5.44100 0.55600 0.05231   0   0 good
0570-408-52266 0.98350 19.35 0.56566   B    M 4.44900 0.43600 2.92700 0.45000 0.23223   0   0 good
1431-540-52992 1.54420 17.29 0.49735   A    M 1.10600 0.08500 1.16100 0.08500 0.48547   0   0 good
0455-594-51909 1.86030 19.27 1.05972   D    M 3.06900 0.51000 1.51700 0.40200 0.31703   0   0 good
