0876-408-52669 1.81810 18.55 1.45624   A   MF 3.37700 0.43900 3.70500 0.34100 0.13655   0   0 good
0413-516-51929 1.79820 18.48 1.52795   A   MF 4.04500 0.44900 3.74300 0.44900 0.10121   0   0 good
0638-224-52081 1.95250 19.14 1.40359   C    M 2.27800 0.32400 1.97800 0.26600 0.20284   0   0 good
1272-018-52989 1.27050 19.18 0.83868   C    M 1.95500 0.34200 1.54300 0.31300 0.20786   0   0 good
1043-286-52465 1.53250 17.77 0.64173   A    M 1.21800 0.17200 1.33700 0.16900 0.40820   0   0 good
0657-439-52177 0.99930 18.13 0.61860   C    M 0.92800 0.19600 0.64300 0.13200 0.20815   0   0 good
1309-120-52762 0.76090 17.75 0.68541   C    M 1.07800 0.09700 0.58500 0.08100 0.04379   0   0 good
1160-482-52674 0.49080 18.50 0.42248  C*    M 1.35300 0.21500 1.06900 0.35100 0.04685   0   0 good
0334-395-51993 0.78050 18.48 0.60151   A   MF 2.64700 0.17800 2.36800 0.16300 0.10553   0   0 good
1399-210-53172 2.75670 18.36 1.60045   A   MF 5.98800 0.39600 5.72000 0.36400 0.35211   1   1 good
1226-247-52734 1.78270 18.35 1.66570   A   MF 5.12700 0.28300 3.62600 0.29600 0.04291   1   1 good
0421-311-51821 1.73150 18.84 1.64457   C    M 1.60500 0.39600 1.80000 0.43500 0.03233   0   0 good
0550-023-51959 1.17470 19.18 1.14238   A   MF 2.57800 0.28300 2.04600 0.24300 0.01496   0   0 good
1230-632-52672 2.76170 18.58 1.60787   B    M 4.44400 0.57900 3.80800 0.57700 0.35078   0   0 good
0795-511-52378 1.96190 18.23 1.42102   A    M 2.48100 0.20100 2.65200 0.24300 0.19896   1   1 good
1315-277-52791 0.95660 18.74 0.91298   B    M 2.33400 0.27500 2.48200 0.27800 0.02253   0   0 good
1364-081-53061 1.79480 18.65 1.73397   A  MCF 9.74100 0.66700 11.61000 0.73300 0.02200   0   0 good
1594-556-52992 2.02330 18.04 0.40508   C    M 1.48200 0.10300 0.96200 0.10400 0.64475   0   0 good
1211-448-52964 2.86950 19.29 1.90151   A   MF 3.49000 0.77400 3.28700 0.82500 0.28020   0   0 good
0971-615-52644 1.27500 18.24 0.71803   C    M 1.13300 0.20400 1.34800 0.22400 0.27366   0   0 good
