1283-076-52762 0.91570 19.03 0.75324   A   MF 4.79900 0.43700 3.72100 0.39600 0.08840   0   0 good
0551-599-51993 1.35600 19.04 0.65144   A   MF 2.65800 0.28400 2.78900 0.30700 0.34107   0   0 good
0795-570-52378 2.07890 18.05 0.62521   A   MF 3.37400 0.21300 2.07800 0.17500 0.56418   1   1 good
0403-108-51871 3.27860 18.61 1.67877   A   MF 4.69700 0.34300 5.30200 0.28700 0.43679   0   0 good
1449-043-53116 1.53230 18.46 1.33334   C    M 1.83800 0.21300 0.90300 0.16400 0.08165   0   0 good
1052-157-52466 1.70940 18.16 1.62240   A  MCF 1.55100 0.34300 2.09400 0.23800 0.03263   0   0 good
0596-540-52370 2.03530 19.36 0.71502   B    M 2.56200 0.24600 1.76700 0.22000 0.51600   0   0 good
0972-180-52435 2.13190 18.85 1.33268   A   MF 7.39700 0.34700 6.83200 0.35600 0.28638   1   1 good
0360-426-51816 1.75150 19.59 1.28630   B    M 4.17400 0.57200 3.75700 0.52900 0.18311   0   0 good
0366-336-52017 1.75440 19.37 1.49794   A   MF 4.41900 0.64700 4.85700 0.61300 0.09742   0   0 good
0789-229-52342 1.90010 18.55 1.33346   A   MF 6.68500 0.34500 6.46600 0.33200 0.21402   1   1 good
0902-174-52409 1.22060 18.60 0.97606   A   MF 4.03400 0.28200 3.57400 0.25300 0.11616   0   0 good
0535-495-51999 1.91030 18.75 0.93215   B    M 2.17000 0.22100 1.62100 0.23200 0.38816   1   1 good
0520-398-52288 1.78010 18.92 1.50200   A  MCF 4.21900 0.24000 2.65800 0.26600 0.10500   0   0 good
1689-571-53177 2.23860 18.80 0.83458   A   MF 3.26800 0.20300 3.06800 0.18500 0.51414   0   0 good
0961-284-52615 1.27270 18.89 0.85955   C    M 2.03800 0.25500 1.15300 0.24500 0.19798   0   0 good
1054-125-52516 1.74130 18.77 0.73156   B    M 2.41600 0.40700 2.42300 0.35400 0.42961   0   0 good
0539-082-52017 2.08830 17.89 0.41935   C    M 2.27700 0.30100 0.79100 0.17500 0.65122   0   0 good
0579-340-52338 1.97350 18.54 1.26558   C    M 2.09600 0.33000 1.83500 0.33300 0.26539   0   0 good
0470-324-51929 0.78120 17.22 0.62617   B    M 1.46200 0.08800 1.09900 0.10000 0.09082   0   0 good
