0932-208-52620 3.09760 17.66 1.13420   A   MF 4.18800 0.16200 3.11100 0.15800 0.57322   0   0 good
0308-510-51662 1.21830 18.64 0.53631   D    M 0.88700 0.18000 0.59400 0.18500 0.35169   0   0 good
0882-624-52370 1.80810 18.36 0.96013   A   MF 1.60000 0.18800 1.50900 0.16800 0.34477   0   0 good
1358-582-52994 1.73020 18.93 1.62800   B   MC 2.34300 0.47600 1.80800 0.42600 0.03813   1   1 good
0515-317-52051 1.73560 18.04 1.53697   A   MF 1.38500 0.14800 1.04500 0.17100 0.07523   0   0 good
0645-295-52203 1.80240 18.59 1.49879   A   MF 3.15300 0.28100 2.63400 0.27800 0.11417   0   0 good
1296-181-52962 1.58850 18.76 0.65273   A   MF 2.09500 0.30700 1.95800 0.30000 0.42080   0   0 good
1443-428-53055 1.35570 19.04 1.22597   A   MF 4.62500 0.50300 3.79100 0.51800 0.05657   0   0 good
1218-254-52709 1.08280 19.06 1.04917   A   MF 4.71900 0.42900 3.43700 0.40600 0.01629   0   0 good
1378-177-53061 1.33380 18.43 1.28843   A   MF 4.00800 0.11900 3.62500 0.11800 0.01965   0   0 good
1591-605-52976 2.64740 19.07 0.83482   D    M 0.57200 0.08900 0.59700 0.17500 0.59609   1   1 good
0827-388-52312 1.31430 17.38 0.55235   C    M 0.84000 0.07100 0.80400 0.08400 0.37937   0   0 good
0606-093-52365 4.45190 19.17 1.69316   A    M 10.72900 0.65600 9.79600 0.51000 0.60769   0   0 good
0772-588-52375 2.12690 18.70 1.07850   A   MF 2.99900 0.45300 2.63100 0.37000 0.38712   1   1 good
1420-172-53146 1.93760 18.87 1.44428   A    M 2.25100 0.31000 1.75200 0.20300 0.18181   0   0 good
0381-548-51811 2.61430 19.43 1.07998   A   MF 4.51800 0.58500 5.50600 0.60700 0.50242   0   0 good
1585-573-52962 1.36680 18.59 0.78684  C*    M 1.83600 0.21600 0.72800 0.19900 0.27392   0   0 good
0366-287-52017 1.82550 17.82 1.38941   A   MF 4.58000 0.18400 3.84900 0.17700 0.16607   0   0 good
1739-169-53050 1.83730 18.99 1.08567   A   MF 3.66500 0.59600 3.51700 0.53500 0.29840   0   0 good
1443-243-53055 1.15520 18.71 0.46048   C    M 3.61200 0.39900 4.16000 0.47500 0.37060   0   0 good
1442-270-53050 1.29700 18.41 0.51341   D    M 1.00600 0.22900 0.88400 0.22500 0.39460   0   0 good
