1444-028-53054 1.64820 18.26 1.57865   A   MC 1.11800 0.21400 0.99500 0.24500 0.02662   0   0 good
0421-100-51821 1.72450 18.16 1.54386   A   MC 1.11700 0.19500 0.99000 0.20000 0.06848   0   0 good
0724-198-52254 1.80910 18.78 1.46658   D    M 1.38000 0.24900 0.90000 0.23300 0.12930   0   0 good
0933-380-52642 1.28060 18.47 0.88359   A   MF 1.84800 0.16500 1.33300 0.18900 0.18894   0   0 good
0653-571-52145 1.31300 18.63 0.52338   B    M 1.25800 0.16700 1.68200 0.25400 0.39491   0   0 good
1414-609-53135 1.98520 18.43 1.92782   A   MC 4.39300 0.48000 3.99900 0.51300 0.01942   0   0 good
1353-519-53083 1.81240 18.36 1.20148   A   MF 2.57000 0.26400 1.33100 0.21300 0.24014   0   0 good
1380-623-53084 1.56320 18.19 0.66191   A   MF 3.74300 0.18200 2.86400 0.18300 0.40805   0   0 good
0508-453-52366 1.55620 18.91 0.52519   C    M 0.94800 0.20500 0.81700 0.19600 0.47493   0   0 good
0572-504-52289 1.73310 18.78 1.53641   A   MF 5.21000 0.27300 4.41700 0.26800 0.07454   0   0 good
0664-093-52174 2.14770 17.09 1.66561   B    C 0.68400 0.11700 0.27100 0.05800 0.16472   0   0 good
0486-217-51910 1.78150 18.18 0.87315   B    M 0.68700 0.11900 0.77400 0.11300 0.37599   0   0 good
0747-152-52234 1.67420 18.45 1.12114   A   MF 5.38000 0.45700 2.55100 0.29900 0.22763   0   0 good
0433-105-51873 1.75240 18.75 1.54517   B    M 1.41200 0.18200 1.36300 0.18000 0.07811   0   0 good
1567-586-53172 2.04900 18.98 1.42018   A   MF 3.67300 0.33900 3.21100 0.35000 0.22694   0   0 good
1350-492-52786 2.08820 17.57 0.57289   B    M 2.50600 0.10900 1.56800 0.09800 0.58804   0   0 good
1388-509-53119 1.03470 18.21 0.89599   B    M 1.01100 0.13400 0.81500 0.17900 0.07051   0   0 good
1202-150-52672 2.03300 19.15 1.40820   A   MF 18.30600 0.62500 6.15000 0.36400 0.22665   0   0 good
0781-272-52373 1.47490 18.48 1.22920   A    M 4.04000 0.23600 3.50000 0.25600 0.10418   0   0 good
0406-535-51869 2.01780 19.17 1.29001   A   MF 2.31700 0.27600 2.82500 0.30300 0.26917   0   0 good
0583-034-52055 1.88320 18.28 1.60747   A   MC 5.23600 0.30000 4.38500 0.36000 0.10019   0   0 good
1235-052-52734 1.66720 18.87 1.28440   A   MF 3.21500 0.33700 3.14300 0.42300 0.15371   0   0 good
0770-469-52282 1.26310 18.63 0.49959   B   MF 2.26500 0.15900 1.83600 0.13000 0.38977   0   0 good
1226-312-52734 1.92750 18.98 0.46671   C    M 2.53200 0.23900 1.74300 0.27100 0.59870   0   0 good
0989-486-52468 2.03070 18.11 1.36991   A   MF 1.85000 0.14600 1.42800 0.13200 0.24110   0   0 good
1401-140-53144 2.35900 18.98 1.13702  C*    M 1.96300 0.32300 1.01500 0.28200 0.42373   0   0 good
0602-202-52072 1.86980 18.87 1.09781   A   MF 1.56900 0.29900 2.24300 0.27500 0.30348   0   0 good
0522-602-52024 1.37380 18.61 1.29402   A   MF 5.22100 0.21500 4.83500 0.20800 0.03416   0   0 good
0813-172-52354 1.74340 18.83 0.52861   C    M 2.57800 0.23200 2.13600 0.23800 0.52618   0   0 good
1226-420-52734 1.67330 17.41 1.01788   A   MF 1.27900 0.11200 1.06300 0.12200 0.27408   0   0 good
0462-494-51909 1.44640 19.15 1.04327   C    M 2.86800 0.48200 2.04300 0.50000 0.17816   0   0 good
0601-600-52316 2.05550 18.53 0.62673   C    M 1.32900 0.21100 0.90900 0.17500 0.55830   0   0 good
0400-003-51820 1.71650 17.90 1.39207   C    M 2.13400 0.22800 1.09700 0.19900 0.12650   1   1 good
1278-173-52735 1.49180 18.01 0.55563   A   MF 2.90600 0.15000 2.29500 0.18400 0.43911   0   0 good
0903-142-52400 3.14950 17.85 2.17378   A    F 4.18600 0.41900 3.29800 0.68600 0.26183   0   0 good
1591-093-52976 1.26420 18.61 0.70492   D    M 1.15100 0.19600 0.74900 0.20600 0.27634   0   0 good
0569-267-52264 1.48410 17.17 0.63591   C    M 0.39600 0.06500 0.39900 0.06600 0.39499   0   0 good
0633-472-52079 0.84210 18.41 0.39680   D    M 1.02900 0.21700 0.56600 0.17900 0.26987   0   0 good
0442-525-51882 1.84640 18.87 1.51621   D    M 1.78000 0.32600 1.45100 0.46200 0.12267   0   0 good
0294-034-51986 1.17080 18.76 0.96178   B    M 2.76900 0.35900 2.39900 0.31700 0.10090   0   0 good
1170-303-52756 2.21780 18.55 1.15782   A   MF 6.53000 0.58400 3.60800 0.28500 0.37961   0   0 good
1404-147-52825 3.67750 19.08 1.69864   C   MF 5.38300 0.56300 2.34700 0.48400 0.50053   1   1 good
