0607-220-52368 2.11870 17.63 1.50482   A  MCF 1.69000 0.13800 1.72900 0.12800 0.21577   0   0 good
0728-385-52520 1.30910 19.11 0.66832   C    M 2.18500 0.35100 1.10400 0.25200 0.31407   0   0 good
1309-487-52762 2.24320 17.95 0.83819   A   MF 2.50700 0.13000 1.42500 0.12100 0.51373   0   0 good
1679-597-53149 0.89380 17.54 0.62369   C    M 0.56800 0.10200 0.48200 0.08600 0.15270   0   0 good
0431-149-51877 1.12890 18.82 0.82833   C    M 0.84000 0.19800 0.98800 0.24900 0.15103   0   0 good
1381-281-53089 2.01400 17.82 1.53350   A   MC 0.77300 0.14300 0.44100 0.12500 0.17193   0   0 good
0764-549-52238 1.79910 19.03 1.39206   C    M 2.10000 0.23900 2.75100 0.31100 0.15587   0   0 good
0793-036-52370 1.98450 18.75 1.83053   A   MF 3.82900 0.69700 4.01800 0.54100 0.05291   1   1 good
1057-509-52522 2.03660 18.58 0.86275  C*    M 1.04300 0.20400 0.78200 0.21600 0.45318   0   0 good
0279-500-51984 2.14770 19.03 0.89880   A   MF 2.16700 0.27100 2.56500 0.31300 0.46639   0   0 good
1459-264-53117 2.15430 17.93 1.01463   B    M 1.78800 0.26900 1.49000 0.27000 0.42053   0   0 good
0513-024-51989 1.04420 18.41 0.61260   A   MF 4.05500 0.20200 3.52600 0.21300 0.23281   0   0 good
1333-204-52782 2.22650 18.66 1.33376   C    M 1.37000 0.31800 1.26000 0.28600 0.31305   0   0 good
0586-255-52023 2.85400 19.55 1.27809   A   MF 5.12400 0.43300 4.53300 0.39500 0.48213   0   0 good
1272-254-52989 2.99620 18.83 0.86333   C    M 2.84100 0.28700 1.24500 0.26600 0.64282   0   0 good
0723-580-52201 1.54910 18.25 1.37861   A   MF 9.72900 0.20400 9.05800 0.19800 0.06913   0   0 good
0835-108-52326 2.24290 18.98 1.63591   A   MC 3.68400 0.53300 3.14600 0.46200 0.20431   0   0 good
0406-361-51869 1.48780 17.86 0.93197   A   MF 1.89900 0.13800 1.67300 0.15200 0.24761   0   0 good
0934-123-52672 1.58250 18.16 0.63477   B    M 1.37700 0.16200 0.81600 0.17000 0.42783   0   0 good
