      0656-059-52148 0.9446   A 1  1.0 1
      0656-059-52148 1.2307   A 1  0.8 0
      0394-399-51913 1.6124   D 1  0.1 1
      0394-399-51913 1.8343   A 1  0.6 1
      0394-399-51913 1.5905   C 1  0.1 0
      0394-375-51913 1.6111   B 1  0.8 1
      0656-027-52148 1.4518   A 1  1.0 1
      0656-027-52148 0.9518   D 1  0.2 1
      0656-027-52148 0.4787   C 1  0.9 1
      0394-435-51913 0.8025   C 1  0.7 1
      0394-435-51913 0.8196   D 1  0.1 1
      0394-435-51913 1.1476   C 1  0.3 1
      0394-435-51913 0.6361   B 1  1.0 1
      0394-435-51913 0.8989   B 1  1.0 1
      0394-435-51913 0.4765   B 1  0.9 1
      0394-435-51913 1.2276   D 1  0.1 0
      0394-247-51913 1.3335   A 1  1.0 1
      0394-247-51913 1.2996   A 1  1.0 1
      0394-247-51913 0.4976   C 1  0.1 0
      0394-247-51913 1.4761   D 1  0.2 0
      0394-247-51913 1.8384  C* 1  0.1 0
      0394-247-51913 1.4586   A 1  1.0 1
      0394-247-51913 2.0221   E 1  0.0 0
      0394-247-51913 1.0558   A 1  1.0 1
      0394-247-51913 0.9034  C* 1  0.7 0
      0394-401-51913 0.5986   C 1  0.8 1
      0394-401-51913 0.7987   C 1  0.3 0
      0394-401-51913 1.8205   B 1  0.1 0
      0420-329-51871 1.9256   A 1  1.0 1
      0420-261-51871 0.8509   D 1  0.0 0
      0420-261-51871 1.7480   A 1  1.0 1
      0420-261-51871 0.6119   B 1  0.1 0
      0420-333-51871 0.6117  C* 1  0.7 0
      0420-295-51871 0.5739   C 1  1.0 1
      0420-295-51871 1.7559   C 1  0.0 0
      0420-295-51871 0.8676   D 1  0.1 0
      0420-295-51871 0.9695   D 1  0.1 0
      0420-295-51871 1.0495   D 1  0.3 1
      0420-295-51871 1.1342   A 1  1.0 1
      0420-295-51871 1.9741   D 1  0.1 0
      0394-264-51913 1.1672   A 1  1.0 1
      0394-264-51913 0.5448   D 1  0.2 0
      0394-264-51913 0.9541   A 1  0.9 1
      0394-264-51913 0.4291   D 1  0.2 0
      0420-289-51871 0.6799   D 1  0.0 0
      0394-403-51913 0.5949   B 1  0.2 0
      0394-403-51913 1.0579   D 1  0.5 1
      0394-403-51913 1.1455   C 1  1.0 1
      0394-403-51913 0.4645   C 1  0.2 0
      0394-403-51913 1.3264   C 1  0.3 0
      0420-255-51871 1.9936   C 1  0.0 0
      0420-255-51871 1.3007   D 1  0.2 1
      0657-325-52177 1.3614   A 1  1.0 1
      0420-260-51871 1.3307   D 1  0.1 1
      0420-246-51871 1.6691   A 1  1.0 1
      0419-640-51879 0.9586   C 1  0.6 1
      0420-361-51871 1.4845   C 1  0.3 0
      0394-209-51913 1.7497   C 1  0.2 1
      0394-209-51913 0.7341   C 1  0.5 1
      0394-209-51913 1.5751   C 1  0.4 0
      0394-209-51913 0.8104   A 1  1.0 1
      0657-323-52177 1.6618   C 1  0.3 1
      0657-323-52177 2.0134   A 1  1.0 1
      0656-629-52148 1.8346   A 1  1.0 1
      0656-629-52148 1.1465   C 1  0.4 0
      0656-629-52148 1.1635   D 1  0.2 0
      0656-629-52148 0.3826   C 1  0.8 1
      0656-039-52148 1.8390   E 1  0.1 0
      0656-039-52148 1.3311   A 1  1.0 1
      0657-369-52177 0.6518   B 1  0.9 1
      0394-452-51913 1.6971  C* 1  0.2 0
      0394-225-51913 0.7352   C 1  0.8 1
      0394-225-51913 0.5333   D 1  0.4 0
      0394-454-51913 1.3012   C 1  0.8 1
      0394-454-51913 0.3995   E 1  0.1 0
      0394-454-51913 1.5608   A 1  1.0 1
      0394-454-51913 1.7049   C 1  0.1 0
      0394-454-51913 1.7260   A 1  0.5 0
      0657-439-52177 0.7211   D 1  0.1 0
      0394-210-51913 0.8387   C 1  0.8 1
      0394-210-51913 0.8301   D 1  0.2 1
      0394-184-51913 1.8282   D 1  0.0 0
      0394-184-51913 1.3021   D 1  0.1 0
      0394-184-51913 1.5335   A 1  0.9 1
      0394-475-51913 0.4144   C 1  0.1 1
      0394-475-51913 1.3743   A 1  1.0 1
      0394-475-51913 1.0609   A 1  0.5 1
      0394-475-51913 1.4633   A 1  1.0 1
      0394-475-51913 1.3931   A 1  0.8 1
      0394-533-51913 0.7647   A 1  1.0 1
      0657-242-52177 1.5421   A 1  0.9 1
      0657-242-52177 0.6317   C 1  0.2 0
      0657-242-52177 0.6097   D 1  0.0 0
      0657-242-52177 1.6450   A 1  1.0 1
      0657-469-52177 0.8425   A 1  1.0 1
      0657-227-52177 0.9917   D 1  0.3 0
      0657-227-52177 1.5608   D 1  0.7 1
      0394-167-51913 1.4719   B 1  0.8 1
      0394-167-51913 0.7245   B 1  0.8 1
      0394-495-51913 1.1424   A 1  1.0 1
      0394-172-51913 0.4350   C 1  0.8 1
      0657-244-52177 1.7610   C 1  0.1 0
      0657-244-52177 1.4708   A 1  1.0 1
      0420-451-51871 1.6247   C 1  0.6 0
      0394-522-51913 1.4382   D 1  0.4 1
      0394-522-51913 1.5019   D 1  0.0 0
      0394-136-51913 0.9158   D 1  0.1 0
      0420-121-51871 1.8128   C 1  0.1 0
      0420-121-51871 0.5842   C 1  0.4 0
      0420-487-51871 1.3968   B 1  0.8 1
      0420-487-51871 1.6119   A 1  1.0 1
      0420-488-51871 1.7392   C 1  0.1 0
      0657-452-52177 1.2145   D 1  0.1 0
      0395-352-51783 1.7002   A 1  1.0 1
      0395-352-51783 0.9107   A 1  0.8 0
      0395-352-51783 1.5303   A 1  1.0 1
      0395-352-51783 1.3165   D 1  0.1 1
      0395-352-51783 0.9463   B 1  0.2 0
      0395-352-51783 1.0342   A 1  1.0 1
      0395-352-51783 1.4511   D 1  0.1 0
      0420-563-51871 0.8605   B 1  0.8 1
      0420-563-51871 0.4477   C 1  0.1 0
      0657-515-52177 1.4381   D 1  0.3 1
      0657-515-52177 1.2991   D 1  0.1 0
      0394-109-51913 1.6446   C 1  0.2 1
      0394-511-51913 0.6470   C 1  0.2 0
      0394-511-51913 1.9772   A 1  0.9 1
      0394-511-51913 0.9622   C 1  0.9 1
      0420-155-51871 0.9432   C 1  0.9 1
      0420-149-51871 1.8434   B 1  0.6 0
      0420-082-51871 0.6278   C 1  0.9 1
      0395-304-51783 0.9009   A 1  1.0 1
      0420-507-51871 0.4027   E 1  0.1 0
      0394-604-51913 2.0067 C** 1  0.0 0
      0394-604-51913 1.7607   E 1  0.0 0
      0394-604-51913 1.2822   C 1  0.9 1
      0420-091-51871 1.6377   A 1  0.9 1
      0657-548-52177 0.4906   C 1  0.9 1
      0657-536-52177 1.7878   B 1  0.3 0
      0657-521-52177 0.5420   B 1  0.8 1
      0395-318-51783 1.1551   C 1  0.5 0
      0421-351-51821 1.0846   A 1  1.0 1
      0421-351-51821 1.9846   B 1  0.2 0
      0421-351-51821 1.5672   A 1  1.0 1
      0421-351-51821 0.7489  C* 1  0.6 1
      0657-107-52177 1.9865   B 1  0.2 0
      0657-107-52177 1.9900   A 1  0.9 1
      0657-107-52177 0.4347   C 1  0.3 0
      0420-614-51871 1.6479   A 1  0.8 1
      0421-311-51821 1.4247   D 1  0.1 0
      0421-303-51821 0.4594   B 1  0.7 1
      0421-303-51821 1.8623   A 1  1.0 1
      0658-343-52146 1.1989   E 1  0.2 0
      0658-277-52146 1.3340   B 1  0.8 1
      0420-006-51871 1.2309   B 1  0.9 1
      0420-119-51871 0.6641   C 1  0.8 0
      0420-119-51871 1.6969   A 1  0.8 1
      0420-119-51871 1.5159   B 1  0.9 1
      0420-119-51871 0.7482   D 1  0.4 1
      0420-119-51871 1.7382   B 1  0.6 1
      0420-119-51871 1.6747   A 1  1.0 1
      0420-119-51871 1.3338   C 1  0.5 1
      0420-119-51871 1.1556   B 1  0.8 1
      0420-119-51871 1.2760   A 1  0.9 1
      0420-119-51871 1.7421   A 1  0.9 1
      0657-620-52177 1.3527   C 1  0.6 1
      0657-031-52177 0.7775   B 1  0.9 1
      0395-121-51783 0.7090   C 1  0.6 1
      0395-121-51783 0.8406   B 1  0.7 0
      0395-121-51783 0.9969   D 1  0.1 0
      0395-121-51783 1.4670   E 1  0.2 0
      0657-615-52177 0.4455   C 1  0.8 1
      0657-615-52177 0.4361   D 1  0.1 0
      0395-432-51783 1.4575   D 1  0.5 0
      0395-432-51783 1.0857   A 1  1.0 1
      0395-402-51783 1.5265   C 1  0.9 1
      0395-402-51783 1.5247   E 1  0.1 0
      0420-602-51871 0.6414   B 1  0.6 1
      0657-602-52177 1.2076   D 1  0.3 0
      0421-381-51821 0.4827   D 1  0.0 0
      0420-012-51871 1.3409   B 1  0.3 0
      0420-012-51871 1.5439   A 1  0.8 1
      0420-012-51871 1.5210   C 1  0.6 1
      0420-012-51871 2.0107   D 1  0.0 0
      0420-012-51871 1.5416   A 1  1.0 1
      0421-321-51821 0.4884   C 1  0.2 1
      0395-445-51783 0.9762   A 1  1.0 1
      0395-445-51783 1.2940   A 1  1.0 1
      0395-445-51783 1.1115   D 1  0.3 0
      0395-452-51783 0.9850   B 1  1.0 1
      0395-452-51783 1.2233   A 1  0.9 1
      0395-452-51783 0.9020   A 1  1.0 1
      0395-446-51783 1.5095   C 1  0.7 1
      0658-179-52146 0.7049   D 1  0.4 1
      0658-179-52146 1.2260   A 1  1.0 1
      0395-443-51783 0.9167   C 1  0.6 0
      0395-443-51783 0.4320   D 1  0.2 0
      0420-039-51871 1.9830   C 1  0.1 0
      0658-260-52146 1.7845   C 1  0.2 0
      0395-538-51783 1.9706   C 1  0.1 0
      0658-417-52146 0.8074   C 1  0.8 1
      0658-417-52146 0.4798   D 1  0.3 1
      0658-417-52146 0.4591   D 1  0.2 1
      0658-174-52146 1.5949  C* 1  0.1 0
      0658-174-52146 1.0404   B 1  0.6 0
      0421-211-51821 1.7026   A 1  1.0 1
      0421-228-51821 1.1333   A 1  0.9 1
      0658-407-52146 1.8034   A 1  0.9 1
      0395-044-51783 0.7408   A 1  1.0 1
      0421-239-51821 0.4915   D 1  0.2 0
      0421-367-51821 1.8090   C 1  0.1 0
      0658-409-52146 1.7941   B 1  0.1 1
      0421-205-51821 0.5031   D 1  0.2 0
      0658-498-52146 0.8142   C 1  0.8 1
      0658-504-52146 0.9917   D 1  0.1 0
      0396-342-51816 1.5677   A 1  1.0 1
      0658-207-52146 1.1911   A 1  1.0 1
      0421-455-51821 0.5942   E 1  0.1 0
      0421-164-51821 0.5892   C 1  0.6 1
      0421-164-51821 1.1500   D 1  0.2 0
      0421-491-51821 1.7982   B 1  0.4 1
      0421-491-51821 0.7459   E 1  0.0 0
      0421-491-51821 1.4116   C 1  0.8 1
      0421-491-51821 0.8016   A 1  1.0 1
      0658-077-52146 0.7770   C 1  0.8 0
      0658-077-52146 1.9396   A 1  0.3 0
      0421-100-51821 0.4394   D 1  0.2 0
      0658-131-52146 1.7714   A 1  0.8 1
      0658-527-52146 1.1391   D 1  0.3 0
      0396-424-51816 0.6157   D 1  0.3 1
      0396-424-51816 0.6253   C 1  1.0 1
      0396-424-51816 0.6117   B 1  1.0 1
      0396-424-51816 2.1676   A 1  0.8 1
      0421-104-51821 0.7827   B 1  1.0 1
      0395-612-51783 1.0955   A 1  1.0 1
      0658-582-52146 0.9467   B 1  0.7 1
      0396-261-51816 0.3714  D* 1  0.1 0
      0396-261-51816 0.6994   C 1  0.9 1
      0421-504-51821 1.4984  C* 1  0.2 1
      0658-562-52146 1.6124   A 1  1.0 1
      0658-562-52146 1.1432   C 1  0.6 0
      0422-313-51811 1.3952   A 1  1.0 1
      0421-510-51821 1.3950   B 1  0.5 0
      0659-308-52199 0.4017   C 1  0.8 1
      0658-048-52146 0.5833   C 1  0.1 0
      0658-048-52146 0.7196   C 1  0.1 1
      0396-378-51816 1.0115   D 1  0.3 0
      0421-049-51821 0.6713   D 1  0.0 0
      0421-049-51821 0.3863   D 1  0.3 0
      0421-049-51821 1.4089   B 1  0.9 1
      0422-311-51811 1.9278   A 1  1.0 1
      0422-311-51811 1.6062  C* 1  0.1 0
      0422-311-51811 0.5472   D 1  0.5 1
      0422-311-51811 0.9484   B 1  0.7 1
      0422-311-51811 1.9904   B 1  0.5 1
      0422-311-51811 1.1656   C 1  0.6 1
      0422-311-51811 0.4612   D 1  0.5 1
      0422-311-51811 1.8225   A 1  1.0 1
      0421-020-51821 1.6007   B 1  0.6 0
      0422-353-51811 1.8402   C 1  0.1 0
      0421-558-51821 0.4540   E 1  0.2 0
      0421-558-51821 1.0729   C 1  0.9 1
      0396-471-51816 0.3744   D 1  0.3 0
      0396-471-51816 1.8003  C* 1  0.1 0
      0396-207-51816 1.2701   D 1  0.1 0
      0658-001-52146 0.5912  C* 1  0.6 1
      0659-283-52199 0.6809  C* 1  0.2 0
      0421-592-51821 0.7764  C* 1  0.2 0
      0659-265-52199 0.5847   C 1  0.9 1
      0422-298-51811 1.0544   A 1  1.0 1
      0422-298-51811 1.4689   A 1  1.0 1
      0422-298-51811 1.1502   B 1  0.7 1
      0422-385-51811 1.5375   A 1  1.0 1
      0396-156-51816 2.0103   C 1  0.0 0
      0659-257-52199 1.4621   C 1  0.8 1
      0422-336-51811 1.0440   D 1  0.1 0
      0396-452-51816 1.2035   A 1  1.0 1
      0396-452-51816 0.5495   D 1  0.1 0
      0396-553-51816 0.5489   E 1  0.0 0
      0396-553-51816 0.4774   C 1  0.1 1
      0396-553-51816 1.4944   A 1  1.0 1
      0396-553-51816 0.4168   B 1  0.8 1
      0396-553-51816 1.3331   B 1  1.0 1
      0396-553-51816 0.5708   D 1  0.2 0
      0396-445-51816 1.3580   D 1  0.1 0
      0396-445-51816 0.8734   C 1  0.9 1
      0659-228-52199 1.6219   C 1  0.4 0
      0396-543-51816 0.9690   C 1  0.9 1
      0659-256-52199 1.0662   A 1  1.0 1
      0659-431-52199 1.8059   A 1  0.9 0
      0659-209-52199 1.2209   C 1  0.2 0
      0396-535-51816 1.4890  C* 1  0.2 0
      0396-535-51816 2.1012   A 1  0.9 1
      0396-535-51816 1.3147   E 1  0.1 0
      0396-535-51816 1.7399   A 1  0.8 1
      0396-535-51816 2.0103   B 1  0.1 0
      0422-427-51811 1.9951   C 1  0.0 0
      0659-420-52199 0.9409   C 1  0.9 1
      0659-411-52199 1.5114   C 1  0.4 1
      0659-124-52199 0.5112   E 1  0.1 0
      0659-124-52199 2.0693   A 1  0.8 1
      0659-124-52199 1.4819  C* 1  0.5 0
      0397-262-51794 1.2333   C 1  1.0 1
      0396-041-51816 1.3053   C 1  0.8 1
      0396-041-51816 0.6527   A 1  0.8 1
      0659-187-52199 0.8526   A 1  1.0 1
      0659-183-52199 0.3821   C 1  0.1 0
      0659-183-52199 0.4845   D 1  0.1 0
      0659-183-52199 0.9571   A 1  1.0 1
      0659-183-52199 1.7929   A 1  1.0 1
      0659-183-52199 1.6149   B 1  0.6 1
      0659-192-52199 1.4452   B 1  0.8 0
      0659-192-52199 1.0054   D 1  0.1 0
      0422-204-51811 0.7388   B 1  0.5 1
      0422-204-51811 1.5083   D 1  0.1 0
      0422-204-51811 0.5967   D 1  0.1 0
      0396-640-51816 0.4283   E 1  0.1 0
      0396-640-51816 1.7464   C 1  0.1 0
      0396-640-51816 1.6224   A 1  1.0 1
      0422-200-51811 1.6893   C 1  0.7 1
      0422-200-51811 1.0569   D 1  0.1 0
      0422-200-51811 0.6019   D 1  0.0 0
      0422-200-51811 1.7050   B 1  0.2 0
      0422-200-51811 0.9457   C 1  0.9 1
      0397-267-51794 0.4638   D 1  0.1 0
      0397-267-51794 1.2155   A 1  0.7 1
      0397-333-51794 1.3890   A 1  1.0 1
      0397-333-51794 1.1761   D 1  0.3 1
      0397-333-51794 0.8170   A 1  1.0 1
      0397-333-51794 1.5000   D 1  0.3 1
      0397-333-51794 1.2701   C 1  0.4 0
      0397-333-51794 0.6948   D 1  0.1 0
      0659-099-52199 1.4528   D 1  0.0 0
      0659-099-52199 0.6235   D 1  0.5 0
      0659-507-52199 1.3786   A 1  1.0 1
      0659-457-52199 0.7705   C 1  0.9 1
      0659-509-52199 1.0332   C 1  0.9 1
      0659-100-52199 0.8596   C 1  1.0 1
      0659-100-52199 1.5279   A 1  1.0 1
      0659-100-52199 0.4252   B 1  0.7 1
      0422-515-51811 1.1233   A 1  1.0 1
      0422-514-51811 1.0757   D 1  0.4 1
      0422-514-51811 1.4756   B 1  0.5 1
      0659-533-52199 1.1478   C 1  0.9 1
      0422-128-51811 0.9853   C 1  0.7 0
      0397-329-51794 0.5409   B 1  0.9 1
      0397-439-51794 1.5485   A 1  1.0 1
      0397-439-51794 1.3813   C 1  0.6 0
      0397-439-51794 1.7592   C 1  0.3 0
      0397-219-51794 0.9148   A 1  1.0 1
      0659-060-52199 0.8743   D 1  0.1 0
      0397-161-51794 2.0545   A 1  0.8 1
      0397-161-51794 0.7926   A 1  1.0 1
      0422-541-51811 1.0358   C 1  0.9 1
      0422-541-51811 0.6894   A 1  1.0 1
      0422-041-51811 1.5569   A 1  1.0 1
      0397-467-51794 1.5400   A 1  1.0 1
      0423-316-51821 0.6798   B 1  0.8 0
      0423-310-51821 1.7144   C 1  0.7 1
      0423-310-51821 1.5317   A 1  1.0 1
      0423-310-51821 1.7823   A 1  1.0 1
      0660-281-52177 1.4240   C 1  0.9 1
      0660-281-52177 0.5250   C 1  0.9 1
      0660-281-52177 0.4446   D 1  0.1 0
      0659-620-52199 0.9290   C 1  0.3 1
      0423-280-51821 0.7583   A 1  0.9 1
      0423-280-51821 0.4914   C 1  1.0 1
      0423-280-51821 1.7991   C 1  0.1 0
      0659-005-52199 1.5952   A 1  1.0 1
      0659-005-52199 1.0922   B 1  1.0 1
      0659-008-52199 0.4534   C 1  0.1 0
      0422-599-51811 0.4653   C 1  0.7 0
      0422-016-51811 0.9358   C 1  0.8 1
      0422-603-51811 0.4566   B 1  0.7 1
      0660-337-52177 1.5116   C 1  0.2 0
      0659-621-52199 1.6218   D 1  0.2 0
      0660-395-52177 1.1135   D 1  0.1 0
      0660-396-52177 1.7689   C 1  0.1 0
      0660-396-52177 0.9978   D 1  0.2 0
      0397-089-51794 0.6081   A 1  1.0 1
      0423-434-51821 1.5259   A 1  1.0 1
      0423-434-51821 1.2781   B 1  0.4 1
      0659-627-52199 0.7399   D 1  0.0 0
      0659-627-52199 2.1712   A 1  0.7 1
      0660-296-52177 1.6632   A 1  1.0 1
      0660-296-52177 1.1468   C 1  0.5 0
      0660-329-52177 1.6717   A 1  1.0 1
      0660-329-52177 1.2688   A 1  0.8 1
      0660-329-52177 0.5048   C 1  0.9 1
      0660-329-52177 1.2096   D 1  0.0 0
      0398-353-51789 1.8079   D 1  0.1 0
      0398-353-51789 0.8309   E 1  0.1 0
      0660-255-52177 1.4467   C 1  0.1 0
      0660-255-52177 1.4076   A 1  1.0 1
      0660-430-52177 1.0604   A 1  1.0 1
      0660-430-52177 1.8998   A 1  0.9 1
      0660-379-52177 1.0754   D 1  0.1 0
      0660-379-52177 1.4600   A 1  1.0 1
      0398-474-51789 0.8731   B 1  0.9 1
      0398-474-51789 1.2474   A 1  1.0 1
      0398-474-51789 0.5819   B 1  0.7 1
      0398-270-51789 0.4324   E 1  0.2 0
      0398-270-51789 1.7570   C 1  0.2 1
      0660-364-52177 1.6563   A 1  1.0 1
      0660-463-52177 1.7665   D 1  0.0 0
      0660-463-52177 1.5427  C* 1  0.2 1
      0660-463-52177 2.0004   D 1  0.1 0
      0660-195-52177 0.8211   B 1  1.0 1
      0660-195-52177 1.4553   C 1  0.9 0
      0660-195-52177 0.5095   C 1  0.1 0
      0660-371-52177 1.4337   E 1  0.1 0
      0660-190-52177 1.6810   A 1  1.0 1
      0423-537-51821 1.1427   D 1  0.0 0
      0423-136-51821 1.8499   A 1  1.0 1
      0423-136-51821 1.6209   C 1  0.3 1
      0423-136-51821 1.4741   A 1  0.9 1
      0423-136-51821 1.4791   C 1  0.5 0
      0423-174-51821 2.0737   A 1  0.6 1
      0397-005-51794 0.9018   A 1  1.0 1
      0397-005-51794 0.5981   C 1  0.6 1
      0423-504-51821 1.4056  C* 1  0.2 0
      0660-488-52177 1.3773   B 1  0.9 1
      0660-488-52177 1.7881   C 1  0.1 0
      0660-488-52177 0.6998   C 1  0.9 1
      0660-211-52177 1.7812  C* 1  0.3 0
      0423-528-51821 1.4266   D 1  0.3 1
      0397-614-51794 1.4180   B 1  0.7 1
      0423-507-51821 0.4667   D 1  0.3 0
      0423-041-51821 0.9625   A 1  1.0 1
      0423-041-51821 1.3333   C 1  0.9 1
      0660-131-52177 1.7478   C 1  0.1 0
      0660-502-52177 1.6239   B 1  0.5 0
      0423-559-51821 0.7289   B 1  0.9 1
      0660-124-52177 1.2627  C* 1  0.3 0
      0423-553-51821 0.7860   C 1  0.1 0
      0423-553-51821 0.7178   A 1  1.0 1
      0423-045-51821 1.9914   A 1  0.9 1
      0398-211-51789 0.4801   C 1  0.6 1
      0660-523-52177 1.9278   A 1  0.9 1
      0660-523-52177 1.3671   A 1  0.9 1
      0660-523-52177 1.0225   C 1  0.8 1
      0424-318-51893 1.2067   C 1  0.8 1
      0424-318-51893 0.6415   C 1  0.3 0
      0424-318-51893 0.5760   B 1  0.5 0
      0424-318-51893 0.4927   D 1  0.3 1
      0424-318-51893 2.0254   C 1  0.1 0
      0424-318-51893 1.3034   A 1  0.8 1
      0660-111-52177 0.4798   D 1  0.1 0
      0660-111-52177 0.6536   C 1  0.2 0
      0660-569-52177 1.3353   B 1  1.0 1
      0423-619-51821 1.3578   D 1  0.1 0
      0660-590-52177 1.9169   B 1  0.4 1
      0398-531-51789 0.7783   A 1  1.0 1
      0398-108-51789 0.7667   D 1  0.1 0
      0398-108-51789 2.1760   A 1  0.7 1
      0398-108-51789 1.8326  C* 1  0.0 0
      0398-110-51789 0.5323   D 1  0.1 0
      0398-110-51789 0.8479  C* 1  0.5 0
      0424-439-51893 0.9500  C* 1  0.5 0
      0424-286-51893 0.5052  C* 1  0.1 0
      0424-286-51893 1.3629   C 1  0.8 1
      0424-286-51893 1.4818   D 1  0.2 1
      0661-323-52163 1.4623   B 1  0.4 1
      0661-323-52163 1.1132   A 1  1.0 1
      0398-006-51789 1.2838   D 1  0.5 0
      0399-308-51817 0.8863   C 1  0.4 0
      0399-308-51817 1.3269   A 1  1.0 1
      0399-308-51817 1.2656   D 1  0.4 1
      0661-433-52163 1.1207   E 1  0.1 0
      0661-433-52163 0.4553   D 1  0.1 0
      0424-257-51893 0.4175   C 1  0.6 0
      0661-228-52163 1.2833   A 1  1.0 1
      0399-384-51817 0.4983   D 1  0.1 0
      0399-384-51817 0.8876   C 1  0.8 1
      0424-200-51893 1.0681   A 1  1.0 1
      0399-293-51817 1.0978   A 1  1.0 1
      0424-376-51893 1.9447   A 1  1.0 1
      0424-376-51893 0.6603   D 1  0.0 0
      0424-201-51893 0.6693   A 1  0.9 1
      0398-018-51789 0.7239   D 1  0.1 0
      0661-367-52163 1.3089   A 1  1.0 1
      0424-213-51893 0.6189   B 1  0.9 1
      0424-213-51893 1.1578   A 1  1.0 1
      0424-215-51893 1.7765   C 1  0.1 0
      0424-215-51893 1.9207   A 1  1.0 1
      0424-168-51893 0.6434   C 1  0.1 0
      0424-168-51893 0.4063   D 1  0.1 0
      0424-168-51893 1.2923   B 1  0.9 1
      0661-214-52163 0.4271   C 1  0.9 1
      0399-292-51817 0.8771   B 1  0.6 1
      0399-292-51817 0.7536   C 1  0.8 1
      0399-292-51817 0.5211   C 1  0.6 0
      0661-363-52163 1.1102   C 1  0.2 0
      0661-362-52163 1.8791   C 1  0.1 0
      0424-509-51893 0.4492   D 1  0.1 0
      0399-367-51817 0.9782   D 1  0.5 0
      0399-375-51817 0.8448   B 1  0.1 0
      0399-375-51817 0.3934   C 1  0.3 0
      0399-245-51817 1.0703   C 1  0.7 0
      0399-245-51817 0.7263   B 1  0.9 1
      0399-419-51817 1.4558   D 1  0.2 0
      0661-145-52163 1.3922   A 1  1.0 1
      0661-145-52163 0.5289   C 1  0.9 1
      0424-089-51893 1.3097   C 1  0.8 1
      0399-175-51817 1.4482   A 1  1.0 1
      0399-175-51817 0.9397   B 1  0.9 1
      0661-088-52163 0.6908   C 1  0.1 0
      0399-142-51817 0.7042   D 1  0.0 0
      0399-142-51817 1.0621   C 1  0.8 0
      0661-523-52163 0.7889   C 1  0.6 0
      0661-523-52163 1.3423   C 1  0.9 1
      0661-055-52163 0.7557   E 1  0.1 0
      0661-055-52163 1.7994   C 1  0.1 0
      0661-055-52163 1.9856   B 1  0.1 0
      0661-055-52163 0.9726   D 1  0.2 1
      0661-055-52163 0.8074   C 1  0.2 0
      0424-523-51893 0.5366   C 1  0.1 0
      0425-348-51898 1.0568  E* 1  0.1 0
      0425-357-51898 0.8858   B 1  1.0 1
      0399-154-51817 1.4988   A 1  1.0 1
      0425-307-51898 1.4355   B 1  0.8 1
      0425-307-51898 1.2870   A 1  1.0 1
      0425-344-51898 2.0248   D 1  0.1 0
      0399-126-51817 0.6761   C 1  1.0 1
      0399-550-51817 0.4312   D 1  0.1 0
      0399-550-51817 1.9911   C 1  0.0 0
      0399-550-51817 1.4520   C 1  0.3 0
      0399-550-51817 2.0147   C 1  0.1 0
      0424-575-51893 1.3813   C 1  0.9 1
      0424-575-51893 0.6892   D 1  0.0 0
      0399-571-51817 1.4613   C 1  0.2 0
      0662-355-52147 0.5929   D 1  0.0 0
      0662-355-52147 1.9199   D 1  0.3 0
      0661-615-52163 0.7510  C* 1  0.3 0
      0661-615-52163 0.8209   C 1  0.2 0
      0424-590-51893 1.9534   B 1  0.4 1
      0425-280-51898 0.9322   A 1  1.0 1
      0425-278-51898 0.8137   C 1  0.7 1
      0425-278-51898 1.8299   A 1  0.9 1
      0399-072-51817 0.6064   C 1  0.2 0
      0399-072-51817 1.8656   B 1  0.2 0
      0399-072-51817 1.3628   D 1  0.2 0
      0399-041-51817 1.4999   A 1  1.0 1
      0399-593-51817 0.3774  C* 1  0.6 1
      0425-247-51898 1.5076   D 1  0.3 0
      0425-247-51898 1.2945   C 1  0.8 1
      0425-225-51898 1.0604   C 1  0.3 1
      0425-235-51898 1.1281   E 1  0.1 0
      0425-235-51898 1.1190   D 1  0.2 0
      0425-235-51898 0.4073   D 1  0.0 0
      0399-026-51817 1.9800   E 1  0.0 0
      0399-026-51817 0.5785   C 1  0.7 0
      0399-026-51817 1.2179   A 1  1.0 1
      0399-026-51817 1.0630   C 1  0.8 1
      0400-344-51820 1.3777   B 1  1.0 1
      0399-604-51817 0.7532   D 1  0.2 1
      0399-604-51817 0.5941   C 1  0.5 1
      0425-410-51898 0.6359   C 1  0.8 1
      0425-410-51898 0.6641   A 1  1.0 1
      0425-257-51898 0.9863   D 1  0.1 0
      0425-197-51898 0.8252   A 1  0.9 1
      0425-459-51898 1.6382   B 1  0.4 0
      0425-459-51898 1.4472   B 1  1.0 1
      0425-459-51898 1.6501   A 1  1.0 1
      0662-299-52147 1.6105   C 1  0.3 0
      0425-445-51898 0.9486   A 1  1.0 1
      0425-445-51898 1.6861   B 1  0.6 1
      0662-305-52147 1.8145  C* 1  0.1 0
      0662-305-52147 1.3953   D 1  0.4 0
      0662-305-52147 1.1405   A 1  0.8 1
      0662-305-52147 0.6727  C* 1  0.8 1
      0662-315-52147 0.9064   A 1  1.0 1
      0662-315-52147 1.2042   D 1  0.1 0
      0662-278-52147 1.6522  C* 1  0.2 0
      0400-390-51820 1.5247   A 1  1.0 1
      0662-369-52147 1.0873   C 1  0.6 0
      0662-287-52147 1.2458   B 1  0.9 1
      0425-447-51898 0.6664   C 1  0.9 1
      0400-300-51820 0.7266   D 1  0.1 0
      0662-244-52147 1.0827   D 1  0.6 1
      0399-010-51817 0.7389   C 1  0.4 0
      0662-243-52147 2.0171   D 1  0.0 0
